open_time,open,high,low,close,volume,super_trend,volume_sma,trend_direction,ema_9,ema_21,ema_50,rsi,cci,macd,macd_signal,stoch_rsi,momentum,rsi_14,rsi_28,macd_line,macd_histogram,macd_crossover,volatility_band_width,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_width,bollinger_pct_b,atr_14,atr_14_percent,atr_20,atr_20_percent,atr,atr_percent,volume,quote_asset_volume,taker_buy_base_volume,taker_buy_quote_volume,volume_sma,market_regime,regime_duration,regime_strength,adx,di_pos,di_neg
1747903200000,1.401,1.4048,1.3971,1.3991,602970.3,,,,1.3867975062639708,1.3747208058454978,1.3664937436566713,,,,0.006378354821676524,,,68.25338512791973,60.98436727905134,0.010483934912598247,0.0041055800909217234,0,,1.4042608893319135,1.3685761904761906,1.3328914916204677,5.21486477757684,0.9276876434801995,0.011700704478502374,0.8363022284684708,0.011313540886746033,0.8086298968441165,0.011700704478502374,0.8363022284684708,602970.3,844967.30395,281124.6,394002.10097,,volatile,70,100,22.16768803448245,27.066981035594967,12.446527442346312
1747903500000,1.3991,1.4032,1.3882,1.3889,600856.0,,,,1.3872180050111766,1.376009823495907,1.3673724203760176,,,,0.00714336672163646,,,60.06264913054561,57.15063448440973,0.0102034143214762,0.003060047599839741,0,,1.405764933848344,1.370642857142857,1.33552078043737,5.124905663419848,0.7599097856632542,0.011936368444323626,0.8594116526980795,0.011497863842408727,0.8278395739368368,0.011936368444323626,0.8594116526980795,600856.0,838451.90419,194158.1,271124.88993,,volatile,71,100,22.19964106466109,25.123422911652433,15.8132580125309
1747903800000,1.3889,1.3926,1.3822,1.3869,663270.6,,,,1.3871544040089414,1.3769998395417336,1.3681382078122521,,,,0.0076562555465363525,,,58.57825352859313,56.429307581740396,0.009707810846135922,0.00205155529959957,0,,1.4068471917451832,1.3724333333333334,1.3380194749214835,5.015013491149518,0.7101866418687488,0.01182662784115765,0.8527383258459621,0.011442970650288289,0.8250753947860904,0.01182662784115765,0.8527383258459621,663270.6,919742.61852,320325.1,444237.55417,,volatile,72,100,21.758265486333745,23.86539024382887,17.91031352840687
1747904100000,1.3869,1.3903,1.3819,1.3889,310448.6,,,,1.3875035232071533,1.3780816723106668,1.3689523957411835,,,,0.00799869070953137,,,59.65212071429289,56.99223476037926,0.009368431361511442,0.0013697406519800719,0,,1.4080452078876962,1.3741714285714286,1.340297649255161,4.930066018252514,0.7174037223755864,0.011581868709646403,0.8338878759915331,0.011290822117773883,0.8129326890182075,0.011581868709646403,0.8338878759915331,310448.6,430109.28143,154761.0,214420.11575,,volatile,73,100,21.318257306174488,22.885358029854245,17.321487239511534
1747904400000,1.3894,1.4031,1.3855,1.4023,597560.9,,,,1.3904628185657228,1.3802833384642426,1.3702601449278038,,,,0.008411896342082474,,,66.01025329791213,60.5349742327454,0.010064718872286882,0.0016528225302044081,0,,1.411089600848494,1.3764809523809525,1.3418723039134108,5.028569179642874,0.8730143874769121,0.01201173523038595,0.8565738594014084,0.011606281011885192,0.8276603445685796,0.01201173523038595,0.8565738594014084,597560.9,832961.09954,339869.3,473912.41854,,volatile,74,100,21.57990157582301,27.04693632716333,15.875220060357561
1747904700000,1.4021,1.4092,1.3972,1.4087,609819.4,,,,1.3941102548525783,1.3828666713311295,1.3717675902247528,,,,0.008930734460644251,,,68.55866561484015,62.08203305301924,0.011006086934891357,0.002075352474247106,0,,1.4138037387439784,1.3794857142857144,1.3451676898274505,4.9754809495846795,0.9256405515098162,0.012010896999644098,0.8526227727439553,0.011625966961290934,0.8252975765806015,0.012010896999644098,0.8526227727439553,609819.4,856635.64433,311883.7,438101.73448,,volatile,75,100,22.100834160528485,28.399210072204824,14.972702403782288
1747905000000,1.4088,1.4108,1.402,1.4047,540275.2,,,,1.3962282038820628,1.384851519391936,1.3730590572747625,,,,0.009404410009326512,,,65.26509165547972,60.543743845939495,0.01129911220405555,0.0018947021947290383,0,,1.4142346244596773,1.3824190476190477,1.350603470778418,4.60288461670517,0.8501579193827287,0.011781547213955244,0.8387233725318747,0.011484668613226393,0.8175887102745351,0.011781547213955244,0.8387233725318747,540275.2,759951.58496,234471.3,329918.71973,,volatile,76,100,22.662516875719508,27.967252521544328,14.339706045563744
1747905300000,1.4047,1.4162,1.4002,1.4143,1006634.1,,,,1.3998425631056504,1.387528653992669,1.3746763491463405,,,,0.009956675519613566,,,69.10160654704919,62.835686196720545,0.01216573756076178,0.0022090620411482145,0,,1.4174636165421304,1.3852,1.3529363834578696,4.658333315352352,0.950972381877906,0.012082865270101299,0.8543353793467651,0.011710435182565074,0.8280022048055629,0.012082865270101299,0.8543353793467651,1006634.1,1418618.77688,476088.1,671065.65926,,volatile,77,100,23.422604610069133,28.40247816824978,13.260459915501999
1747905600000,1.4145,1.4287,1.4137,1.4196,1311081.6,,,,1.4037940504845203,1.3904442309024263,1.3764380609445233,,,,0.010591114151690046,,,71.00563589997601,64.03188775495326,0.013128868679995964,0.002537754528305918,0,,1.421662484034599,1.3879190476190477,1.3541756112034964,4.862450223366794,0.9694387375192092,0.012291232036522643,0.8658236148578926,0.011874913423436826,0.8364971416903936,0.012291232036522643,0.8658236148578926,1311081.6,1865259.30648,674836.3,960108.59405,,volatile,78,100,24.600220634059767,32.22104533235327,12.338647271914532
1747905900000,1.4197,1.4301,1.4156,1.4283,917036.1,,,,1.4086952403876163,1.3938856644567512,1.3784718624761105,,,,0.011358463110382232,,,73.8538554580748,65.90027450377227,0.014427858945150973,0.003069395834768741,0,,1.4273911777032486,1.3907999999999998,1.354208822296751,5.261889229687781,1.0124185986048568,0.012449001176771024,0.8715956855542271,0.012006167752264983,0.8405914550350055,0.012449001176771024,0.8715956855542271,917036.1,1305577.89146,481393.2,685502.60147,,weak_uptrend,1,25,25.759126854916925,30.722100616048287,11.519049013901897
1747906200000,1.4283,1.4304,1.4121,1.4127,980851.9,,,,1.409496192310093,1.3955960585970466,1.3798141423790082,,,,0.011894114862599272,,,62.07811041553686,60.09543483989327,0.014036721871467428,0.0021426070088681557,0,,1.4293826900258682,1.3927904761904761,1.3561982623550841,5.254518100307245,0.7720459043430085,0.012866929664144522,0.9108041101539266,0.012320859364651732,0.8721497391273259,0.012866929664144522,0.9108041101539266,980851.9,1394377.0263,396230.9,563767.45602,,weak_uptrend,2,26,26.541414645471693,28.217393003576813,12.139201731938007
1747906500000,1.4128,1.4134,1.396,1.4011,909952.1,,,,1.4078169538480745,1.396096416906406,1.380648881893557,,,,0.012044283225769574,,,55.049253101497655,56.2730771344458,0.01264495667845078,0.0006006734526812062,0,,1.42950548964298,1.394295238095238,1.359084986547496,5.050616338020783,0.5966304074189208,0.013190720402419918,0.941454600129892,0.01257481639641915,0.8974959957475662,0.013190720402419918,0.941454600129892,909952.1,1276947.22527,355936.4,499097.42016,,weak_uptrend,3,26,26.049789102426907,26.07703654974649,18.236939311096773
1747906800000,1.4008,1.4085,1.397,1.3983,601729.0,,,,1.4059135630784596,1.3962967426421873,1.3813410826036137,,,,0.011872842272548891,,,53.47532673604739,55.39116632831447,0.011187078459666155,-0.0006857638128827358,-1,,1.429001222131605,1.3957142857142857,1.3624273492969663,4.769878299308818,0.5388397756599951,0.013069954659389928,0.93470318668311,0.012521075576598196,0.8954498731744401,0.013069954659389928,0.93470318668311,601729.0,844690.70404,296707.7,416611.25392,,weak_uptrend,4,25,25.585476089551275,24.76260571637986,17.31769393246595
1747907100000,1.3982,1.4028,1.386,1.3896,797316.0,,,,1.4026508504627677,1.3956879478565338,1.3816649617171974,,,,0.011342946020511111,,,48.806021244092264,52.728452380401336,0.009223361012359987,-0.002119585008151124,0,,1.4263845645167235,1.3971571428571428,1.367929721197562,4.183841711578919,0.3707182770830283,0.013336386469433515,0.9597284448354573,0.012735021797768292,0.9164523458382479,0.013336386469433515,0.9597284448354573,797316.0,1111695.11287,405016.0,565267.51557,,volatile,1,100,24.43955672733046,22.97156633064712,20.800920417408523
1747907400000,1.3897,1.399,1.3832,1.3982,621511.7,,,,1.4017606803702143,1.3959163162332124,1.3823133945910329,,,,0.010727510077536938,,,53.15993858628395,54.94852160445881,0.008265766305640243,-0.0024617437718966947,0,,1.424628362113159,1.3986285714285713,1.3726287807439836,3.7178978344523985,0.49175817540667216,0.01351235886447398,0.9664110187722772,0.012888270707879878,0.921775905298232,0.01351235886447398,0.9664110187722772,621511.7,864268.33521,308179.4,428920.77432,,volatile,2,100,23.19208659503714,21.428210435016158,20.594029329369473
1747907700000,1.3982,1.4027,1.3972,1.4017,447133.0,,,,1.4017485442961715,1.3964421056665568,1.3830736536266788,,,,0.010122111972974962,,,54.84315203381482,55.82414136781386,0.007700519554727059,-0.0024215924182479035,0,,1.4225877216851972,1.4001809523809523,1.3777741830767074,3.2005533664978194,0.5338970691941712,0.012940047517011558,0.9231681184997901,0.012518857172485886,0.8931195814001489,0.012940047517011558,0.9231681184997901,447133.0,625740.22843,250993.8,351299.90721,,volatile,3,100,22.2215550734368,22.536028881350624,20.09638103576456
1747908000000,1.4018,1.4064,1.3828,1.3859,970950.0,,,,1.3985788354369373,1.3954837324241425,1.383184490739358,,,,0.00927959124731967,,,46.686902193068946,51.16837240522543,0.0059095083446985,-0.0033700829026211705,0,,1.422854895222795,1.3999142857142857,1.3769736762057763,3.277430588802698,0.19455289082255176,0.01370147269436788,0.9886335734445402,0.013072914313861594,0.9432797686601916,0.01370147269436788,0.9886335734445402,970950.0,1352473.24564,406587.0,566288.30225,,volatile,4,100,21.4666911427317,20.306610727919136,24.144523585127768
1747908300000,1.3857,1.3938,1.3835,1.3887,373172.0,,,,1.3966030683495498,1.394867029476493,1.3834007852201675,,,,0.008356135284381396,,,48.1583094589881,51.90552896235374,0.004662311432628297,-0.003693823851753099,0,,1.4226392045123806,1.4000809523809525,1.3775227002495245,3.2224211168741177,0.24774303623691196,0.013458510359055887,0.9691445495107573,0.012934268598168513,0.9313940086533098,0.013458510359055887,0.9691445495107573,373172.0,517792.00681,167651.6,232730.18799,,volatile,5,100,20.753764097065773,19.41886851945376,23.08899969800581
1747908600000,1.3884,1.392,1.3855,1.3913,333151.4,,,,1.39554245467964,1.3945427540695392,1.3837105583487885,,,,0.007452795929102109,,,49.55067834208994,52.594649946751794,0.0038394385079849602,-0.003613357421117149,0,,1.4226150679271214,1.4001190476190477,1.377623027310974,3.2134439348324015,0.3039864940937442,0.012961473904837607,0.9316088481878535,0.012612555168260087,0.9065302356256801,0.012961473904837607,0.9316088481878535,333151.4,462427.47194,161841.9,224667.08375,,volatile,6,100,20.080444109492397,18.867720100051947,22.433685219905477
1747908900000,1.3914,1.3976,1.3853,1.3976,251162.7,,,,1.395953963743712,1.394820685517763,1.3842552423351107,,,,0.006692946206526049,,,52.8548603718316,54.24215719121441,0.0036535473162218057,-0.003039398890304243,0,,1.422624078150209,1.4003809523809523,1.3781378266116955,3.176724980647394,0.4374873745308763,0.012914225768777777,0.9240287470504992,0.01259692740984708,0.901325658975893,0.012914225768777777,0.9240287470504992,251162.7,349145.12977,157383.7,218883.20745,,volatile,7,100,19.088517710814,20.302257202336577,21.226593458698648
1747909200000,1.3969,1.4046,1.3935,1.4034,452411.7,,,,1.3974431709949695,1.3956006231979663,1.3850060171454985,,,,0.00614014661820894,,,55.7295732201088,55.71166218897713,0.003928948264940502,-0.002211198353268438,0,,1.4227639792188596,1.4004857142857143,1.3782074493525691,3.1815054885451275,0.5654064785348213,0.012784638213865088,0.9109760733835747,0.012522081039354732,0.892267424779445,0.012784638213865088,0.9109760733835747,452411.7,633299.70575,213841.5,299420.02814,,volatile,8,100,18.31567824564137,22.39325345434096,20.18861659012601
1747909500000,1.4035,1.4051,1.3949,1.3963,286041.6,,,,1.3972145367959756,1.3956642029072421,1.3854489184339105,,,,0.005618829721252049,,,51.58308978538029,53.529324704301516,0.0035335621334244838,-0.0020852675878275653,0,,1.4226956440509468,1.400352380952381,1.3780091178538152,3.1910915284580224,0.4093153731730207,0.01260002119858901,0.902386392507986,0.012405976987386994,0.8884893638463792,0.01260002119858901,0.902386392507986,286041.6,400224.33196,112662.5,157705.66075,,volatile,9,100,17.614470240979276,21.59884547494842,19.27170333421927
1747909800000,1.3962,1.4022,1.3934,1.397,265323.2,,,,1.3971716294367806,1.3957856390065837,1.3859019020247376,,,,0.0051429355001534555,,,51.962577992588336,53.71470041702771,0.0032393586157590804,-0.0019035768843943751,0,,1.4225505841194184,1.4007380952380952,1.378925606356772,3.114427879912196,0.41431295946021235,0.012328591112975502,0.8825047324964568,0.01222567813801764,0.875138019901048,0.012328591112975502,0.8825047324964568,265323.2,370650.72404,139903.5,195493.39534,,volatile,10,100,16.85234409726224,20.738438678815672,19.183018983476707
1747910100000,1.3971,1.3972,1.3854,1.3895,336058.3,,,,1.3956373035494245,1.3952142172787125,1.3860430039061205,,,,0.004589078583775414,,,47.65295793470658,51.43493814245235,0.002373650918263248,-0.002215427665512166,0,,1.422386418024644,1.4008619047619046,1.3793373914991653,3.0730385614130435,0.2360705762956072,0.012290834604905826,0.8845508891619882,0.01220439423111676,0.8783299194758374,0.012290834604905826,0.8845508891619882,336058.3,466990.66551,86422.5,120091.70944,,volatile,11,100,16.205465542957707,19.628295968415618,21.785337543583687
1747910400000,1.3894,1.3896,1.3847,1.3872,234750.3,,,,1.3939498428395396,1.3944856520715567,1.386088376301959,,,,0.003968235660083575,,,46.38251875323813,50.74993473365983,0.0014848639653162188,-0.0024833716947673563,0,,1.4224967459792994,1.4007809523809525,1.3790651587826055,3.1005266828387312,0.18730241610911538,0.011762917847412544,0.8479612058400046,0.011839174519560918,0.8534583707872634,0.011762917847412544,0.8479612058400046,234750.3,325585.61263,89355.5,123947.30058,,volatile,12,100,15.636936223548837,19.17693946087532,21.61288223890582
1747910700000,1.3873,1.3899,1.3761,1.3777,804980.8,,,,1.3906998742716317,1.392959683701415,1.3857594203685488,,,,0.0031773414533684016,,,41.46520129954883,48.01109775249154,1.3764626507706268e-05,-0.0031635768268606953,0,,1.4234237976213429,1.3996095238095239,1.3757952499977049,3.4029882487510053,0.039991771685889875,0.011908423715454492,0.864369871195071,0.011937215793582864,0.8664597367774453,0.011908423715454492,0.864369871195071,804980.8,1111235.26304,317636.5,438424.21069,,volatile,13,100,15.595358559430728,17.94633238575524,24.225032130494995
1747911000000,1.3777,1.3841,1.3771,1.3826,299425.2,,,,1.3890798994173055,1.3920178942740138,1.3856355215305665,,,,0.00239225721239609,,,44.72053070187292,49.46974059379202,-0.0007480797514931581,-0.003140336963889248,0,,1.4228678878865564,1.3983666666666668,1.3738654454467771,3.5042627665452013,0.17824733050719066,0.011557822021493466,0.8359483597203432,0.011690355003903728,0.8455341388618347,0.011557822021493466,0.8359483597203432,299425.2,413274.64534,158984.8,219457.42206,,volatile,14,100,15.556090765541406,17.348413311566045,23.41792522573455
1747911300000,1.3824,1.3829,1.3741,1.3811,401055.9,,,,1.3874839195338444,1.3910253584309216,1.3854576579411326,,,,0.0016225858965730766,,,43.9153797392487,49.03300730695938,-0.001456099366718977,-0.0030786852632920534,0,,1.4226280100159587,1.3972428571428572,1.3718577042697557,3.6336063903751366,0.18204136442364197,0.011360834734243926,0.8225932035510771,0.011545837253708537,0.8359885058075835,0.011360834734243926,0.8225932035510771,401055.9,552629.72483,201599.8,277887.77489,,volatile,15,100,15.688092404287074,16.61171546484985,23.871151932425246
1747911600000,1.3809,1.3867,1.3737,1.374,307807.3,,,,1.3847871356270756,1.389477598573565,1.3850083380218725,,,,0.000785947991082626,,,40.223854626104234,46.99642107146778,-0.002560603630879177,-0.003346551621961803,0,,1.421346064084523,1.3953238095238096,1.3693015549630962,3.7299233888360517,0.0902774397572233,0.011477917967512226,0.8353652086981241,0.011618545391023116,0.8456001012389457,0.011477917967512226,0.8353652086981241,307807.3,425160.24587,154716.7,213737.07833,,volatile,16,100,15.512915068541215,17.39769543218626,22.384333065958263
1747911900000,1.3741,1.378,1.3622,1.3633,783397.9,,,,1.3804897085016605,1.387097816885059,1.3841570306484658,,,,-0.00022130891913340207,,,35.395028542783635,44.13168584783148,-0.004250336559997514,-0.004029027640864112,0,,1.4196889603867007,1.392642857142857,1.3655967538990135,3.8841405899760004,-0.042459978029114345,0.011786638112689912,0.864566721388536,0.011827618121471952,0.8675726634982728,0.011786638112689912,0.864566721388536,783397.9,1071921.64486,237005.6,324510.75139,,volatile,17,100,15.968922459312726,16.106689352971774,26.12432969563827
1747912200000,1.3634,1.3737,1.3599,1.3702,485305.7,,,,1.3784317668013284,1.38556165171369,1.383609696113232,,,,-0.0011721145665469924,,,40.36663972370609,46.319913437687426,-0.004975337156201354,-0.003803222589654361,0,,1.4134268980592102,1.3898761904761905,1.3663254828931708,3.3888928732495085,0.08225903814505466,0.011930449676069191,0.8707086320295716,0.011926237215398346,0.8704011980293639,0.011930449676069191,0.8707086320295716,485305.7,663178.10638,248272.4,339390.64176,,volatile,18,100,16.51134055003343,15.072349846539659,25.516977415165886
1747912500000,1.37,1.3759,1.3636,1.3758,364821.1,,,,1.3779054134410629,1.3846742288306273,1.3833034335205563,,,,-0.00194567863737315,,,44.12478888910358,48.03303232170581,-0.00503993492067778,-0.00309425628330463,0,,1.4100462535120297,1.3881190476190477,1.3661918417260657,3.1592687861451605,0.21909217072224893,0.011956846127778533,0.8690831609084557,0.011944925354628428,0.8682166997113263,0.011956846127778533,0.8690831609084557,364821.1,499313.67985,219206.3,300150.1603,,volatile,19,100,16.84193019801434,15.233136719007362,24.05889486246655
1747912800000,1.3759,1.3769,1.3695,1.3723,272363.4,,,,1.3767843307528504,1.3835492989369338,1.3828719263236717,,,,-0.002619005475543093,,,42.32926907629473,47.059619657237434,-0.005312312828222865,-0.002693307352679772,0,,1.4088575279700684,1.3867476190476191,1.3646377101251699,3.1887430154931478,0.1732772826361648,0.0116313571186515,0.8475812226664359,0.011717679086897009,0.853871535881149,0.0116313571186515,0.8475812226664359,272363.4,373916.28488,147037.1,201931.49923,,volatile,20,100,17.070035082985072,15.172740617081374,23.21390541262714
1747913100000,1.3721,1.3732,1.362,1.3647,391163.3,,,,1.3743674646022805,1.3818357263063035,1.3821593017619591,,,,-0.0033094929707297837,,,38.651347753785004,45.00578651048902,-0.006071442951476547,-0.002761949980746763,0,,1.4085095024556107,1.385147619047619,1.3617857356396275,3.373197641426039,0.062372204960488245,0.01160054589589067,0.8500436649733032,0.011691795132552151,0.8567300602734776,0.01160054589589067,0.8500436649733032,391163.3,534653.15032,134856.7,184380.18369,,volatile,21,100,17.678125170271798,14.364261508534284,25.54514334501885
1747913400000,1.3652,1.3739,1.3644,1.3709,306496.5,,,,1.3736739716818245,1.3808415693693668,1.3817177605163922,,,,-0.0038680795549639203,,,43.00227636106121,46.96399927904016,-0.006102425891900465,-0.0022343463369365445,0,,1.4082882791224307,1.3842571428571429,1.360226006591855,3.4720624544782144,0.2220867396845322,0.011450506903327039,0.8352547161227689,0.011582205375924536,0.8448614323382111,0.011450506903327039,0.8352547161227689,306496.5,419969.3876,173635.4,237873.20656,,volatile,22,100,18.19014462677428,14.044760422032043,24.378492803881677
1747913700000,1.3709,1.3721,1.3662,1.3667,214753.6,,,,1.3722791773454597,1.3795559721539696,1.3811288287314356,,,,-0.004372903583062938,,,40.88682704596033,45.81788019723447,-0.006392199695459011,-0.0020192961123960728,0,,1.4070507886207293,1.3827571428571428,1.3584634970935563,3.5137979057391653,0.16951969635593647,0.011054042124517965,0.8088126234373282,0.01129809510712831,0.8266697232112615,0.011054042124517965,0.8088126234373282,214753.6,294117.18858,115117.1,157669.2375,,volatile,23,100,18.67371855791551,13.635265947652057,23.66770402593701
1747914000000,1.367,1.3749,1.3662,1.3736,221932.3,,,,1.3725433418763677,1.3790145201399724,1.3808335805458891,,,,-0.004697514370896424,,,45.61982446120991,47.98071388714566,-0.005995957522230366,-0.0012984431513339426,0,,1.4044547233910654,1.3814190476190475,1.3583833718470297,3.3350742935999156,0.3302839539757356,0.010885896258480963,0.7925084637799187,0.011168190351771893,0.8130598683584664,0.010885896258480963,0.7925084637799187,221932.3,304261.28393,124909.2,171321.97613,,volatile,24,100,18.86401176830382,14.442879023004346,22.637205559602286
1747914300000,1.3736,1.3746,1.3695,1.3718,200552.5,,,,1.3723946735010943,1.378358654672702,1.380479322485266,,,,-0.004910165720407222,,,44.61624195905087,47.468104324797366,-0.005760771118450414,-0.0008506053980431921,0,,1.4040422224730855,1.3807476190476191,1.3574530156221527,3.3742014983931727,0.307946525549403,0.01047261795430376,0.7634216324758536,0.010864780834183303,0.7920091000279416,0.01047261795430376,0.7634216324758536,200552.5,275182.24415,104427.6,143320.476,,volatile,25,100,19.043733133670557,14.062830993755712,22.04153309382036
1747914600000,1.3717,1.3833,1.368,1.3822,610185.0,,,,1.3743557388008756,1.3787078678842746,1.3805468000348635,,,,-0.0048643783410339215,,,51.28449669627123,50.628568138020896,-0.004681228823540717,0.00018314951749320418,1,,1.403473097687963,1.3804380952380952,1.3574030927882275,3.3373466770191893,0.5382440758523767,0.010817430957567768,0.7826241468360415,0.011086541792474132,0.8020938932480199,0.010817430957567768,0.7826241468360415,610185.0,841148.76849,368433.1,507789.38023,,volatile,26,100,18.424377633157043,17.364316308963378,20.341300760255265
1747914900000,1.3825,1.3875,1.3729,1.3733,492313.4,,,,1.3741445910407006,1.3782162435311587,1.3802626117982022,,,,-0.00478991422306558,,,46.16227559325886,48.0624054486041,-0.004492057751192213,0.00029785647187336676,0,,1.402272475366783,1.3795809523809524,1.3568894293951217,3.28962543976393,0.36160134811413003,0.011087614460598638,0.8073701638825194,0.011262214702850422,0.820084082345476,0.011087614460598638,0.8073701638825194,492313.4,679797.75141,256810.6,354955.11346,,volatile,27,100,17.503007131101924,18.188775779414858,18.870559557285716
1747915200000,1.3738,1.3826,1.3738,1.3776,267225.9,,,,1.3748356728325606,1.3781602213919624,1.380158195649253,,,,-0.004621858440998234,,,48.82189536888869,49.348732997239715,-0.00394963531272885,0.0006722231282693843,0,,1.3998460074620265,1.3786285714285715,1.3574111353951166,3.0780496608261743,0.47576117522047,0.010959927713413028,0.7955812800096564,0.011164103967707905,0.8104024366803066,0.010959927713413028,0.7955812800096564,267225.9,368292.66242,161346.9,222432.06474,,volatile,28,100,16.632823879160977,17.34303677589172,17.99311907259047
1747915500000,1.3777,1.3853,1.3776,1.3832,346135.2,,,,1.3765085382660485,1.378618383083602,1.3802774820943804,,,,-0.004304072099202841,,,52.13799807616326,50.988132607364335,-0.0030329267320212683,0.001271145367181573,0,,1.3959307957916889,1.3776666666666668,1.3594025375416448,2.6514583776949525,0.6514808972126801,0.010727075733883528,0.7755260073657843,0.010990898769322511,0.7945993904946871,0.010727075733883528,0.7755260073657843,346135.2,478436.98552,200652.7,277398.4793,,volatile,29,100,15.826530923407066,18.037137855871936,17.288395279642177
1747915800000,1.3831,1.3832,1.3644,1.366,401660.9,,,,1.374406830612839,1.377471257348729,1.3797175808357773,,,,-0.0041737025319644365,,,42.93585477741351,46.22287726450734,-0.003652224263010817,0.0005214782689536195,0,,1.3931070392713771,1.3762238095238095,1.359340579776242,2.4535587352480737,0.19721997281703857,0.01130371318146327,0.8275046252901368,0.011381353830856382,0.8331884209997351,0.01130371318146327,0.8275046252901368,401660.9,550998.24805,134880.1,184904.90024,,volatile,30,100,15.779987671752284,16.378757512396405,22.15439656677602
1747916100000,1.366,1.3761,1.365,1.3756,258966.0,,,,1.3746454644902713,1.3773011430442992,1.3795561070775115,,,,-0.004004961250806286,,,48.40898956363045,48.982642163415235,-0.0033299961261736843,0.0006749651246326016,0,,1.3893024450902716,1.375204761904762,1.3611070787192525,2.0502667785971265,0.5140178386064224,0.011289162239930187,0.8206718697244976,0.011367286139313568,0.8263511296389626,0.011289162239930187,0.8206718697244976,258966.0,354462.88955,133122.7,182348.16127,,volatile,31,100,15.736030156300545,15.488502048695658,20.950210438882134
1747916400000,1.3755,1.3799,1.3726,1.3757,355513.4,,,,1.374856371592217,1.3771555845857264,1.379404887192119,,,,-0.003810291461130471,,,48.46443850893145,49.01090884518345,-0.0030316123024272112,0.0007786791587032597,0,,1.3871229719703408,1.3745476190476191,1.3619722661248974,1.8297442370799468,0.5458190302674775,0.011004222079935164,0.7998998386228948,0.011163921832347882,0.811508456229402,0.011004222079935164,0.7998998386228948,355513.4,489396.18654,117044.4,161229.86559,,volatile,32,100,15.366820827870823,16.822035200147532,20.18617891526925
1747916700000,1.3756,1.3808,1.3733,1.3738,202748.1,,,,1.3746450972737738,1.3768505314415693,1.3791850876943887,,,,-0.0036312040620166326,,,47.4215608010698,48.48163312045662,-0.0029148544655612785,0.0007163495964553541,0,,1.3851400781801313,1.3739095238095238,1.3626789694389163,1.63483172304794,0.49512384669938747,0.010753920502796943,0.7827864683940126,0.010980725740730491,0.7992958029356888,0.010753920502796943,0.7827864683940126,202748.1,279061.28944,105549.9,145292.86254,,volatile,33,100,14.941151541895291,16.63803475497628,19.415909567877584
1747917000000,1.3739,1.3825,1.369,1.3812,359808.4,,,,1.3759560778190192,1.377245937674154,1.3792641038632363,,,,-0.003344932534178351,,,51.77419791050293,50.634822876888975,-0.0021998464228252246,0.0011450861113531264,0,,1.3856261490019754,1.3740761904761905,1.3625262319504055,1.6811234494620453,0.80839113005929,0.010950069038311453,0.7927938776651791,0.01110668945369397,0.8041333227406583,0.010950069038311453,0.7927938776651791,359808.4,494519.37499,203813.9,280279.80457,,volatile,34,100,14.848679949000326,15.510063185732085,20.259001287522466
1747917300000,1.3815,1.388,1.3792,1.3817,411594.2,,,,1.3771048622552153,1.377650852431049,1.379359629201933,,,,-0.002990885911654896,,,52.06295919148383,50.77896916856028,-0.0015746994215610766,0.0014161864900938195,0,,1.3854625079204708,1.3740333333333332,1.3626041587461957,1.6635949521560685,0.8353989655252453,0.010796492678432057,0.7813919576197479,0.010991354981009269,0.7954950409647006,0.010796492678432057,0.7813919576197479,411594.2,569391.18939,140667.0,194757.66986,,volatile,35,100,14.285706007558995,17.61051737239211,19.353422200661303
1747917600000,1.3817,1.3854,1.3771,1.3786,424500.2,,,,1.3774038898041723,1.3777371385736807,1.379329839821465,,,,-0.002655560737263524,,,50.06153105558085,49.843187487775026,-0.0013142600396980342,0.0013413006975654899,0,,1.385095951952427,1.3739142857142856,1.3627326194761442,1.6277094363755278,0.7095266566681767,0.010618171772829765,0.7702141137987643,0.010856787231958803,0.787522648480981,0.010618171772829765,0.7702141137987643,424500.2,585995.22397,141869.8,195972.47986,,volatile,36,100,13.910961622986626,16.857972008144152,19.607587148944468
1747917900000,1.3786,1.3856,1.376,1.384,184411.2,,,,1.3787231118433378,1.378306489612437,1.3795129833578783,,,,-0.0022573416973680387,,,53.420620727661735,51.459125107479366,-0.0006644655377860964,0.0015928761595819423,0,,1.386369490342007,1.3743904761904762,1.3624114620389454,1.743174790432793,0.9010982743640775,0.010545445217627642,0.7619541342216505,0.010793947870360865,0.7799095282052648,0.010545445217627642,0.7619541342216505,184411.2,254584.41396,89602.8,123747.92236,,volatile,37,100,13.640138512855849,16.0196143223694,19.202319565966786
1747918200000,1.384,1.3841,1.3783,1.3823,158528.1,,,,1.3794384894746703,1.3786695360113064,1.3796222781281577,,,,-0.00186255486990922,,,52.229536721597455,50.9234982789164,-0.00028340756007394496,0.001579147309835275,0,,1.3866402980547408,1.3752952380952381,1.3639501781357355,1.6498362890015328,0.8087141861641182,0.010206484844939955,0.7383697348578423,0.010544250476842824,0.7628047802099994,0.010206484844939955,0.7383697348578423,158528.1,219057.23986,71179.7,98361.86462,,volatile,38,100,13.384361131065667,15.525695661363445,18.610271356979194
