config_id,time,exit_time,direction,entry_price,exit_price,outcome,entry_bar,exit_bar,bars_held,highest_price_reached,lowest_price_reached,sl,tp,rr_ratio,risk_distance_pct,reward_distance_pct,position_size,position_value,leverage_used,risk_amount,gross_pnl,net_pnl,price_change_pct,total_commission,slippage_cost,gain_pct,gain_usd,commission,signal_strength,signal_passed_filter,atr,volatility_regime
default,2025-05-23 06:05:00,2025-05-23 06:20:00,SHORT,1.3697,1.3527661234190633,TP,1292,1295,3,1.37,1.35,1.3922785021079152,1.3527661234190633,0.7500000000000073,1.6484268166689957,1.2363201125017589,1070.2402872937146,107.02402872937145,10.0,10.702402872937146,1.3397228555052854,1.0708230608263516,1.2517963222006934,0.2153877803142482,0.05351201436468573,1.2517963222006934,1.0708230608263516,0.2153877803142482,53,True,0.011289251053957654,normal
default,2025-05-23 04:45:00,2025-05-23 06:25:00,SHORT,1.3707,1.348790398283977,TP,1276,1296,20,1.396,1.3479,1.3999128022880307,1.348790398283977,0.7499999999999981,2.1312323840395924,1.59842428802969,1036.5663946304678,103.65663946304677,10.0,10.365663946304679,1.6837869610772518,1.4229615754585576,1.6243889149787805,0.2089970658871708,0.05182831973152339,1.6243889149787805,1.4229615754585576,0.2089970658871708,54,True,0.014606401144015313,normal
default,2025-05-23 05:25:00,2025-05-23 06:25:00,SHORT,1.3694,1.3492680492870626,TP,1284,1296,12,1.3824,1.3479,1.396242600950583,1.3492680492870626,0.7500000000000021,1.960172407666358,1.4701293057497726,1049.9315614966847,104.99315614966847,10.0,10.499315614966847,1.5665656990230605,1.3025162429498662,1.4920645844667346,0.21155287799835998,0.05249657807483423,1.4920645844667346,1.3025162429498662,0.21155287799835998,50,True,0.013421300475291522,normal
default,2025-05-23 05:35:00,2025-05-23 06:25:00,SHORT,1.3682,1.3480066343342532,TP,1286,1296,10,1.3824,1.3479,1.3951244875543294,1.3480066343342532,0.7499999999999979,1.967876593650731,1.475907445238044,1070.2402872937146,107.02402872937145,10.0,10.702402872937146,1.603237915977274,1.334074606237868,1.4980167865212168,0.2156512953747202,0.05351201436468573,1.4980167865212168,1.334074606237868,0.2156512953747202,52,True,0.013462243777164618,normal
default,2025-05-23 05:40:00,2025-05-23 06:25:00,SHORT,1.3684,1.3487275890246637,TP,1287,1296,9,1.3824,1.3479,1.3946298813004487,1.3487275890246637,0.7499999999999937,1.9168285077790614,1.4376213808342837,1070.2402872937146,107.02402872937145,10.0,10.702402872937146,1.5610421960174576,1.2919210819980116,1.4585903881125795,0.21560909965476038,0.05351201436468573,1.4585903881125795,1.2919210819980116,0.21560909965476038,52,True,0.013114940650224284,normal
default,2025-05-23 06:35:00,2025-05-23 06:45:00,SHORT,1.3663,1.3490101935649483,TP,1298,1300,2,1.3663,1.3481,1.3893530752467356,1.3490101935649483,0.7500000000000048,1.6872630642417845,1.2654472981813463,1146.39808667619,114.639808667619,10.0,11.4639808667619,1.4692995731755853,1.1812307519333622,1.2816661073079771,0.2307489169084136,0.0573199043338095,1.2816661073079771,1.1812307519333622,0.2307489169084136,57,True,0.011526537623367793,normal
default,2025-05-23 04:35:00,2025-05-23 06:55:00,SHORT,1.3682,1.3449956690157368,TP,1274,1302,28,1.396,1.3439,1.3991391079790179,1.3449956690157368,0.75,2.2613001007906575,1.6959750755929932,1036.5663946304678,103.65663946304677,10.0,10.365663946304679,1.7883202349470624,1.5273903160544984,1.7252346248255446,0.2091015991610406,0.05182831973152339,1.7252346248255446,1.5273903160544984,0.2091015991610406,54,True,0.015469553989508883,normal
default,2025-05-23 04:40:00,2025-05-23 06:55:00,SHORT,1.3666,1.3442281212288985,TP,1275,1302,27,1.396,1.3439,1.3964291716948023,1.3442281212288985,0.7499999999999962,2.1827287937071755,1.6370465952803732,1036.5663946304678,103.65663946304677,10.0,10.365663946304679,1.72514897974835,1.4642822321109845,1.664291827985953,0.2090384279058419,0.05182831973152339,1.664291827985953,1.4642822321109845,0.2090384279058419,54,True,0.01491458584740111,normal
default,2025-05-23 06:50:00,2025-05-23 07:10:00,SHORT,1.3461,1.368799200552871,SL,1301,1305,4,1.3689,1.3439,1.368799200552871,1.329075599585347,0.7499999999999951,1.6862937785358443,1.2647203339018749,1152.3042404358566,115.23042404358567,10.0,11.523042404358568,-1.910900082423515,-2.1970652424500554,-1.6583294718248376,0.22854994800474784,0.05761521202179284,-1.6583294718248376,-2.1970652424500554,0.22854994800474784,58,True,0.011349600276435496,normal
default,2025-05-23 06:20:00,2025-05-23 07:20:00,SHORT,1.3521,1.3744684289836335,SL,1295,1307,12,1.375,1.3439,1.3744684289836335,1.335323678262275,0.7499999999999976,1.6543472364198983,1.2407604273149198,1119.6407191429685,111.96407191429685,10.0,11.196407191429685,-1.8221301693959822,-2.1002182190123286,-1.6274239925739176,0.22210601365919774,0.05598203595714843,-1.6274239925739176,-2.1002182190123286,0.22210601365919774,57,True,0.011184214491816693,normal
default,2025-05-23 07:20:00,2025-05-23 07:50:00,SHORT,1.3727,1.3571607773385967,TP,1307,1313,6,1.3749,1.352,1.3934189635485377,1.3571607773385967,0.7500000000000027,1.5093584576773977,1.1320188432580525,1145.776185869372,114.5776185869372,10.0,11.457761858693722,1.3118910868668212,1.0241351493126112,1.1449802352729188,0.23046712826074123,0.05728880929346861,1.1449802352729188,1.0241351493126112,0.23046712826074123,48,True,0.010359481774268873,normal
default,2025-05-23 07:25:00,2025-05-23 07:50:00,SHORT,1.373,1.358002864671554,TP,1308,1313,5,1.3749,1.352,1.3929961804379278,1.358002864671554,0.7500000000000028,1.4563860479189974,1.0922895359392522,1145.776185869372,114.5776185869372,10.0,11.457761858693722,1.2653405204523935,0.9776311334645981,1.1043522601164035,0.23042057769432683,0.05728880929346861,1.1043522601164035,0.9776311334645981,0.23042057769432683,45,True,0.00999809021896396,normal
default,2025-05-23 07:30:00,2025-05-23 07:50:00,SHORT,1.3703,1.3558598029093003,TP,1309,1313,4,1.3707,1.352,1.389553596120933,1.3558598029093003,0.75,1.4050643013159911,1.0537982259869931,1145.776185869372,114.5776185869372,10.0,11.457761858693722,1.2202761605796186,0.932611837951696,1.0650214026343363,0.23037551333445405,0.05728880929346861,1.0650214026343363,0.932611837951696,0.23037551333445405,48,True,0.009626798060466528,normal
default,2025-05-23 07:40:00,2025-05-23 07:50:00,SHORT,1.3706,1.356367381079958,TP,1311,1313,2,1.3706,1.352,1.3895768252267229,1.356367381079958,0.75,1.3845633464703662,1.0384225098527746,1145.776185869372,114.5776185869372,10.0,11.457761858693722,1.2022845763331533,0.9146382452894771,1.0493188732325631,0.23035752175020757,0.05728880929346861,1.0493188732325631,0.9146382452894771,0.23035752175020757,46,True,0.00948841261336145,normal
default,2025-05-23 07:50:00,2025-05-23 08:25:00,SHORT,1.3547,1.3737728748128377,SL,1313,1320,7,1.3746,1.3519,1.3737728748128377,1.3403953438903717,0.75,1.4079039501614898,1.0559279626211175,1165.0212676994638,116.50212676994639,10.0,11.65021267699464,-1.6174656815925734,-1.9071035328358468,-1.3883572141017986,0.2313867878583002,0.05825106338497319,-1.3883572141017986,-1.9071035328358468,0.2313867878583002,50,True,0.009536437406418805,low
default,2025-05-23 07:55:00,2025-05-23 08:25:00,SHORT,1.3551,1.373796240897635,SL,1314,1320,6,1.3746,1.3536,1.373796240897635,1.3410778193267738,0.7499999999999941,1.3796945537329346,1.0347709152996927,1165.0212676994638,116.50212676994639,10.0,11.65021267699464,-1.585498462096923,-1.8751682805596919,-1.3609180416317757,0.23141875507779586,0.05825106338497319,-1.3609180416317757,-1.8751682805596919,0.23141875507779586,60,True,0.009348120448817455,low
default,2025-05-23 06:45:00,2025-05-23 08:35:00,SHORT,1.3518,1.3751376005953995,SL,1300,1322,22,1.3783,1.3439,1.3751376005953995,1.3342967995534503,0.7499999999999977,1.726409276179877,1.2948069571349037,1152.3042404358566,115.23042404358567,10.0,11.523042404358568,-1.9555872893035409,-2.2417077621232013,-1.6971102081199008,0.22850526079786782,0.05761521202179284,-1.6971102081199008,-2.2417077621232013,0.22850526079786782,58,True,0.011668800297699773,low
default,2025-05-23 06:55:00,2025-05-23 08:35:00,SHORT,1.3529,1.3755206862276659,SL,1302,1322,20,1.3783,1.3518,1.3755206862276659,1.3359344853292505,0.7500000000000024,1.6720146520560193,1.2540109890420186,1167.262603176684,116.7262603176684,10.0,11.67262603176684,-1.9195844421766906,-2.209480508528685,-1.6445180689868555,0.23153293619316012,0.0583631301588342,-1.6445180689868555,-2.209480508528685,0.23153293619316012,58,True,0.011310343113832956,low
default,2025-05-23 08:00:00,2025-05-23 08:35:00,SHORT,1.3593,1.3778465094049466,SL,1315,1322,7,1.3783,1.356,1.3778465094049466,1.34539011794629,0.750000000000003,1.3644161998783655,1.023312149908778,1165.0212676994638,116.50212676994639,10.0,11.65021267699464,-1.5681774240356015,-1.8578645635364317,-1.3460504692178188,0.23143607611585718,0.05825106338497319,-1.3460504692178188,-1.8578645635364317,0.23143607611585718,59,True,0.009273254702473366,low
default,2025-05-23 07:45:00,2025-05-23 09:05:00,SHORT,1.3622,1.3810784805676715,SL,1312,1328,16,1.3817,1.3519,1.3810784805676715,1.3480411395742466,0.7499999999999941,1.3858817036904554,1.0394112777678333,1145.776185869372,114.5776185869372,10.0,11.457761858693722,-1.5662045107635454,-1.851082352720125,-1.3669375660615324,0.22758903266311087,0.05728880929346861,-1.3669375660615324,-1.851082352720125,0.22758903266311087,60,True,0.00943924028383564,low
