open_time,open,high,low,close,volume,volatility_band_width,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_width,bollinger_pct_b,atr_14,atr_14_percent,atr_20,atr_20_percent,atr,atr_percent
1747762800000,1.2582,1.2687,1.257,1.2681,440027.9,,1.2728415194920855,1.252152380952381,1.2314632424126764,3.3045720080759655,0.8854104175728246,0.009518620533986428,0.7506206556254575,0.009483645123442574,0.7478625600065116,0.009518620533986428,0.7506206556254575
1747763100000,1.2683,1.2723,1.2653,1.2706,477253.2,,1.2727978066411216,1.2521428571428572,1.2314879076445928,3.299136257566477,0.9467970947760885,0.009338719067273103,0.7349849730263736,0.00935946286727044,0.7366175717983976,0.009338719067273103,0.7349849730263736
1747763400000,1.2705,1.2804,1.2702,1.2772,701548.0,,1.275717279055586,1.2528380952380953,1.2299589114206047,3.6523767762892914,1.0324032744402452,0.00940023913389645,0.7360036904084287,0.009401489723906918,0.7361016069454211,0.00940023913389645,0.7360036904084287
1747763700000,1.2772,1.2781,1.269,1.2693,398788.6,,1.2774541817641993,1.2535285714285715,1.2296029610929438,3.8173218993103926,0.8295930250093392,0.009378793481475285,0.7388949406346241,0.009386415237711578,0.7394954098882517,0.009378793481475285,0.7388949406346241
1747764000000,1.2694,1.2748,1.2645,1.2747,425472.7,,1.280076507934543,1.2545047619047618,1.2289330158749805,4.076787399508114,0.8948740549768959,0.00944459394708419,0.74092680215613,0.009432094475825999,0.739946220744175,0.00944459394708419,0.74092680215613
1747764300000,1.2747,1.2766,1.2701,1.2729,280159.4,,1.2819803367080442,1.2560333333333333,1.2300863299586224,4.131578786344985,0.8250214759501976,0.009234265808006745,0.7254510022787921,0.009285489752034696,0.729475194597745,0.009234265808006745,0.7254510022787921
1747764600000,1.2729,1.2771,1.2698,1.2719,278591.2,,1.2832503982946255,1.2575809523809525,1.2319115064672794,4.082352848152415,0.778912284807449,0.009096103964577681,0.7151587361095747,0.009186215264432954,0.7222435147757649,0.009096103964577681,0.7151587361095747
1747764900000,1.2718,1.272,1.2609,1.2646,405556.7,,1.2836089383077254,1.258590476190476,1.2335720140732267,3.9756318819407666,0.6201017828625957,0.009239239395679283,0.7306056773429767,0.009281904501211313,0.7339794797731546,0.009239239395679283,0.7306056773429767
1747765200000,1.2645,1.2661,1.2508,1.2537,632818.6,,1.2835532709262685,1.2588380952380953,1.2341229195499221,3.9266647206920697,0.39605383949275375,0.009672150867416482,0.7714884635412365,0.009582809276150751,0.764362229891581,0.009672150867416482,0.7714884635412365
1747765500000,1.2536,1.2568,1.2443,1.2478,726899.1,,1.2835709518268101,1.2588142857142857,1.2340576196017612,3.9333309755818133,0.27754909194510885,0.009874140091172445,0.7913239374236611,0.009728668812343211,0.7796657166487587,0.009874140091172445,0.7913239374236611
1747765800000,1.2476,1.2507,1.2395,1.2444,772868.6,,1.2833239542890122,1.2589666666666666,1.2346093790443209,3.8694094557460903,0.20097929431799758,0.009968844370374404,0.8010964617787211,0.009802235371726043,0.7877077605051466,0.009968844370374404,0.8010964617787211
1747766100000,1.2445,1.2492,1.2437,1.2449,391154.0,,1.2825208833022093,1.259352380952381,1.2361838786025527,3.679431221991601,0.1881028230879965,0.00964964120106195,0.7751338421609729,0.009587123603139744,0.7701119449867255,0.00964964120106195,0.7751338421609729
1747766400000,1.2448,1.2448,1.239,1.2415,302132.7,,1.2819312901048456,1.2595809523809525,1.2372306146570593,3.5488529231320807,0.09551053312220531,0.009381809686700368,0.7556834222070372,0.009402767422982747,0.7573715201758152,0.009381809686700368,0.7556834222070372
1747766700000,1.2415,1.2417,1.2273,1.2282,1006978.0,,1.2838862838153942,1.2589619047619047,1.2340375257084153,3.9595128270705127,-0.1171047370104508,0.009740251851936055,0.7930509568422126,0.009652629051833608,0.7859167115969392,0.009740251851936055,0.7930509568422126
1747767000000,1.228,1.2376,1.2271,1.2304,705381.8,,1.2855555339471538,1.2580380952380952,1.2305206565290365,4.3746590525703795,-0.0021923648184027636,0.009794519576797762,0.7960435286734202,0.009694997599241926,0.7879549414208327,0.009794519576797762,0.7960435286734202
1747767300000,1.2306,1.2306,1.2236,1.2279,488509.1,,1.2865313239273697,1.2563285714285715,1.2261258189297732,4.808097688084045,0.02937118182022234,0.009594911035597915,0.7814081794606983,0.009560247719279824,0.7785852039481899,0.009594911035597915,0.7814081794606983
1747767600000,1.2274,1.2308,1.222,1.23,475061.1,,1.287369032752391,1.255147619047619,1.222926205342847,5.134282727512325,0.10976853346607561,0.009538131675912343,0.7754578598302719,0.009522235333315828,0.7741654742533194,0.009538131675912343,0.7754578598302719
1747767900000,1.2299,1.2367,1.2296,1.2366,336870.5,,1.2871377769310917,1.254047619047619,1.2209574611641465,5.277336742380286,0.23636240858896515,0.009363979413347169,0.7572359221532565,0.009401123566650032,0.760239654427465,0.009363979413347169,0.7572359221532565
1747768200000,1.2366,1.2422,1.2345,1.2407,393610.8,,1.2862142062923054,1.252952380952381,1.2196905556124567,5.309351870921345,0.3158191736748357,0.009245123740965231,0.7451538438756534,0.009316067388317532,0.7508718778365062,0.009245123740965231,0.7451538438756534
1747768500000,1.2408,1.2481,1.238,1.2457,507306.8,,1.2856530522693397,1.252347619047619,1.2190421858258984,5.318879952364766,0.4002021831788744,0.009306186330896285,0.7470648094160942,0.009355264018901655,0.7510045772578996,0.009306186330896285,0.7470648094160942
1747768800000,1.2459,1.2557,1.2456,1.253,616881.9,,1.2853048762913544,1.2521,1.2188951237086456,5.303869705511442,0.5135522263673399,0.009362887307260837,0.7472376143065314,0.009392500817956572,0.7496010229813705,0.009362887307260837,0.7472376143065314
1747769100000,1.253,1.2608,1.2501,1.2596,386640.7,,1.2843121181066424,1.251695238095238,1.2190783580838336,5.211632835008463,0.6211759356198111,0.0094583953567422,0.7509046805924261,0.00945787577705874,0.7508634310145077,0.0094583953567422,0.7509046805924261
1747769400000,1.2597,1.2727,1.2582,1.2716,600883.3,,1.2844727224287544,1.251742857142857,1.2190129918569597,5.22948704666138,0.8033489854554801,0.009818509974117753,0.7721382489869261,0.0097099819882058,0.7636034907365365,0.009818509974117753,0.7721382489869261
1747769700000,1.2719,1.2735,1.2631,1.2658,472674.6,,1.282572963792782,1.2512,1.219827036207218,5.014859941301467,0.7326844237036825,0.009860044975966499,0.7789575743376914,0.009744482888795519,0.7698280051189381,0.009860044975966499,0.7789575743376914
1747770000000,1.2659,1.271,1.2635,1.2637,391490.1,,1.2817771076273263,1.2509333333333335,1.2200895590393406,4.931321833403253,0.7069569460757114,0.009691470334826023,0.7669122683252373,0.009632258744355734,0.7622266949715704,0.009691470334826023,0.7669122683252373
1747770300000,1.2638,1.2725,1.2638,1.2677,510464.1,,1.2805474460315047,1.2506,1.2206525539684951,4.7892925046385395,0.7855001388434071,0.009627793882338444,0.759469423549613,0.009590645807137943,0.7565390713211283,0.009627793882338444,0.759469423549613
1747770600000,1.2675,1.2725,1.2665,1.2706,325141.8,,1.2801260985625313,1.2504904761904763,1.2208548538184212,4.739839756690949,0.8392795932722839,0.009368665747885698,0.7373418658811347,0.009411113516781046,0.7406826315741418,0.009368665747885698,0.7373418658811347
1747770900000,1.2705,1.2826,1.2696,1.2712,737555.3,,1.279997789361895,1.2504571428571427,1.2209164963523904,4.724775522854867,0.8510901012190174,0.009628046765893855,0.7573982666688054,0.009590557840941987,0.754449169362963,0.009628046765893855,0.7573982666688054
1747771200000,1.2712,1.2727,1.2558,1.2601,746041.6,,1.2794332385611822,1.250242857142857,1.2210524757245318,4.669553799336732,0.6688423100041248,0.01014747199690143,0.8052910084042084,0.009956029948894884,0.7900984008328612,0.01014747199690143,0.8052910084042084
1747771500000,1.2599,1.2671,1.2589,1.2667,277411.1,,1.280859522203204,1.2508619047619045,1.220864287320605,4.796311619548342,0.7639892196286595,0.01000836685426561,0.7901134328779988,0.00986822845145014,0.7790501658995926,0.01000836685426561,0.7901134328779988
1747771800000,1.2665,1.2802,1.2664,1.2714,519247.3,,1.2831845107041584,1.2519857142857143,1.2207869178672701,4.983890161437465,0.8111383762036485,0.01027919779324664,0.8084943993429794,0.010064817028877635,0.7916326119928924,0.01027919779324664,0.8084943993429794
1747772100000,1.2714,1.2823,1.2645,1.2811,486024.2,,1.287074646663847,1.2537333333333334,1.2203920200028198,5.318724874590067,0.9104017498557994,0.010816397950871883,0.8443055148600331,0.010451576177433756,0.8158282864283628,0.010816397950871883,0.8443055148600331
1747772400000,1.2809,1.2857,1.2767,1.2768,463696.3,,1.2897327753290722,1.2552523809523808,1.2207719865756894,5.493778765116626,0.8124618995394274,0.010686655240095327,0.8369874091553358,0.010378997368562074,0.8128913979136964,0.010686655240095327,0.8369874091553358
1747772700000,1.2767,1.2785,1.2732,1.2765,202435.6,,1.291958378937286,1.2569190476190475,1.221879716300809,5.5754316691457,0.7794138992424254,0.010301894151517079,0.8070422367032574,0.010125047500133964,0.7931882099595741,0.010301894151517079,0.8070422367032574
1747773000000,1.2768,1.2848,1.2744,1.2837,506418.4,,1.2939032432382207,1.2595619047619049,1.225220566285589,5.452902052131748,0.8514437163644989,0.010308901712122998,0.80306159633271,0.010138795125127264,0.7898103236836693,0.010308901712122998,0.80306159633271
1747773300000,1.2836,1.2896,1.277,1.2815,429682.0,,1.294939605411498,1.2619952380952382,1.2290508707789782,5.220997088068845,0.7960257472471659,0.01047255158982851,0.817210424489154,0.01026185536887091,0.8007690494632002,0.01047255158982851,0.817210424489154
1747773600000,1.2817,1.2863,1.2806,1.2846,235919.9,,1.2952251282852056,1.264695238095238,1.2341653479052705,4.828023269218396,0.8259881018390101,0.010131655047697906,0.7887011558226612,0.010033762600427366,0.7810806944128418,0.010131655047697906,0.7887011558226612
1747773900000,1.2846,1.3008,1.2846,1.2984,704626.3,,1.2975620717114578,1.267952380952381,1.2383426901933041,4.670473624070405,1.0141495616310239,0.010565108258576626,0.8137021148010339,0.010342074470405997,0.7965245279117372,0.010565108258576626,0.8137021148010339
1747774200000,1.2984,1.3039,1.2908,1.2933,509556.4,,1.2986295566189252,1.2706523809523809,1.2426752052858365,4.403592372852574,0.9047517039881459,0.01074617195439259,0.8309109993344616,0.010479970746885703,0.8103279012515041,0.01074617195439259,0.8309109993344616
1747774500000,1.2934,1.2968,1.2914,1.294,235659.1,,1.2994564349502313,1.2731904761904762,1.246924517430721,4.12600616340545,0.8961310531220418,0.010364302529078823,0.8009507364048549,0.01022597220954141,0.790260603519429,0.010364302529078823,0.8009507364048549
1747774800000,1.294,1.306,1.2903,1.3017,583790.0,,1.3017863924875217,1.2758571428571428,1.249927893226764,4.0646007706338,0.9983340727411485,0.010745423777001769,0.8254915707921769,0.010499673599064343,0.8066123990984361,0.010745423777001769,0.8254915707921769
1747775100000,1.3017,1.3054,1.2949,1.3053,358755.2,,1.3050519699717014,1.278347619047619,1.2516432681235368,4.177948239771791,1.0046440003167212,0.010727893507215924,0.8218718690887861,0.010499689919111124,0.8043890231449571,0.010727893507215924,0.8218718690887861
1747775400000,1.3052,1.3056,1.2801,1.2815,816772.0,,1.3047620692115338,1.2793904761904762,1.2540188831694186,3.9662000762432275,0.5415725533625945,0.01178304397098622,0.9194728030422332,0.011249705423155572,0.8778545004413243,0.01178304397098622,0.9194728030422332
1747775700000,1.2816,1.2905,1.2812,1.2905,335384.4,,1.3058331131697456,1.2802904761904763,1.254747839211207,3.9901315294122606,0.6998525801742758,0.011605683687344354,0.8993168297051028,0.011152220151997797,0.8641782372722043,0.011605683687344354,0.8993168297051028
1747776000000,1.2903,1.2955,1.2861,1.294,218024.1,,1.3069516747619943,1.2816333333333334,1.2563149919046726,3.9509492723338737,0.7442234753313527,0.011448134852534047,0.8847090303349341,0.01106460914439791,0.8550702584542433,0.011448134852534047,0.8847090303349341
1747776300000,1.2941,1.2985,1.2872,1.2876,302692.6,,1.306882847945192,1.2827714285714285,1.258660009197665,3.7592697867640252,0.6001303853937726,0.011437553791638763,0.8882846995680929,0.011076378687178019,0.8602344429308805,0.011437553791638763,0.8882846995680929
1747776600000,1.2874,1.291,1.2797,1.2901,449055.1,,1.3071570412397948,1.2838380952380954,1.260519149236396,3.632692640636237,0.6342664621601731,0.011427728520807413,0.8858017611663758,0.011087559752819111,0.8594341332314636,0.011427728520807413,0.8858017611663758
1747776900000,1.29,1.2941,1.2844,1.2868,290490.8,,1.307185693695308,1.2846095238095239,1.2620333539237398,3.5148688324891366,0.5485130161926934,0.011304319340749743,0.878483007518631,0.011018181765178157,0.8562466401288591,0.011304319340749743,0.878483007518631
1747777200000,1.2862,1.2875,1.2816,1.2849,179867.8,,1.307027624965093,1.2852619047619047,1.2634961845587165,3.386970410084681,0.49168635913431036,0.010918296530696191,0.8497390093156038,0.01076227267691925,0.8375961301984006,0.010918296530696191,0.8497390093156038
1747777500000,1.2851,1.2869,1.2844,1.2853,110316.7,,1.305100367419784,1.2864619047619048,1.2678234421040255,2.8976314943937393,0.46883045605122614,0.01031698963564646,0.8026911721501951,0.010349159043073285,0.8051940436530992,0.01031698963564646,0.8026911721501951
1747777800000,1.2854,1.2873,1.2839,1.2861,123159.3,,1.3038057120485134,1.2873857142857144,1.2709657165229153,2.55090569680733,0.46084913334680117,0.009822918947386003,0.7637756743166163,0.010001701090919624,0.7776767818147597,0.009822918947386003,0.7637756743166163
1747778100000,1.286,1.2903,1.2812,1.2821,203971.2,,1.3029027252666974,1.2878952380952382,1.272887750923779,2.3305447100891263,0.30692177081252436,0.009771281879715583,0.7621310256388413,0.009956616036373649,0.7765865405486038,0.009771281879715583,0.7621310256388413
1747778400000,1.2822,1.2882,1.2767,1.2774,235408.7,,1.3031231434315307,1.2877190476190477,1.2723149518065646,2.3924622130836264,0.16505506896791355,0.00989476174545019,0.7746016710075301,0.010033785234554969,0.785484987831139,0.00989476174545019,0.7746016710075301
1747778700000,1.2777,1.2778,1.2718,1.2744,295314.4,,1.3033627501967695,1.2876047619047621,1.2718467736127548,2.447643680456178,0.08101371634284772,0.009616564477918033,0.7545954549527646,0.00983209597282722,0.771507844697679,0.009616564477918033,0.7545954549527646
1747779000000,1.2745,1.279,1.2692,1.2706,227388.3,,1.3040447009060443,1.2873238095238095,1.2706029181415748,2.5977755182544073,-8.726034719435595e-05,0.009629667015209589,0.7578834420911057,0.00983049117418585,0.7736889008488785,0.009629667015209589,0.7578834420911057
1747779300000,1.2707,1.272,1.2631,1.2655,482358.3,,1.3055569380620782,1.2864571428571427,1.2673573476522073,2.9693636217862576,-0.04862218762762699,0.009577547942694626,0.7568192763883544,0.009783966615476564,0.7731305109029287,0.009577547942694626,0.7568192763883544
1747779600000,1.2654,1.2668,1.2566,1.2577,457044.4,,1.3079623274596375,1.2853238095238093,1.2626852915879812,3.5226170663119274,-0.11010640365488085,0.009622008803930724,0.7650480085815953,0.009804768284702736,0.7795792545680794,0.009622008803930724,0.7650480085815953
1747779900000,1.2576,1.2657,1.2569,1.2646,389289.2,,1.3086732719549357,1.2843714285714287,1.2600695851879218,3.7842391761294807,0.0932113408144348,0.009563293889364253,0.7562307361508978,0.009754529870467606,0.7713529867521435,0.009563293889364253,0.7562307361508978
1747780200000,1.2643,1.2655,1.2588,1.2636,232635.4,,1.3077000939310455,1.2827142857142857,1.257728477497526,3.895771411456029,0.11749714981274219,0.009358772897266816,0.7406436290967724,0.009601803376944234,0.7598768104577582,0.009358772897266816,0.7406436290967724
1747780500000,1.2635,1.2635,1.2543,1.2566,322867.4,,1.3078111452748624,1.2809666666666668,1.2541221880584712,4.19128448955668,0.04615123984513272,0.009354574833176334,0.7444353679115339,0.009586713208097026,0.7629088976680747,0.009354574833176334,0.7444353679115339
1747780800000,1.2567,1.2702,1.2548,1.2688,272722.3,,1.3064257370132841,1.2797666666666667,1.2531075963200493,4.166239212348721,0.29431640856039304,0.00978639091652089,0.7713107594988091,0.00987737754769218,0.7784818369870886,0.00978639091652089,0.7713107594988091
1747781100000,1.2693,1.2712,1.266,1.267,290361.8,,1.3033966368492467,1.2781142857142858,1.2528319345793248,3.956195688843528,0.28019675355831897,0.009458791565340833,0.7465502419369244,0.009643508670307575,0.7611293346730527,0.009458791565340833,0.7465502419369244
1747781400000,1.267,1.2721,1.2653,1.272,482253.3,,1.2987880920546615,1.2765285714285715,1.2542690508024814,3.487508407458404,0.3982778761357608,0.009268877882102195,0.7286853680897952,0.009501333236792192,0.7469601601251723,0.009268877882102195,0.7286853680897952
1747781700000,1.2718,1.2737,1.2693,1.272,243263.0,,1.2982992934065827,1.2760761904761904,1.253853087545798,3.4830369998674406,0.4082893489501021,0.008921100890523464,0.7013444096323478,0.00924626657495258,0.7269077496031903,0.008921100890523464,0.7013444096323478
1747782000000,1.2721,1.2742,1.2682,1.2706,197289.1,,1.296491123697805,1.2751285714285714,1.2537660191593378,3.3506507105084062,0.39400677944522794,0.008712450826914646,0.6856957993793992,0.009083953246204951,0.7149341449870102,0.008712450826914646,0.6856957993793992
1747782300000,1.2702,1.2775,1.2701,1.274,169776.9,,1.2938011410444652,1.2741761904761906,1.254551239907916,3.080413951376741,0.49551105936349776,0.008618704339277892,0.6765074049668675,0.008999755583894707,0.7064172357845139,0.008618704339277892,0.6765074049668675
1747782600000,1.2741,1.2835,1.2737,1.2828,308553.1,,1.293046621170404,1.273947619047619,1.2548486169248343,2.9983967687875412,0.7317498290086077,0.008703082600758045,0.6784442314279736,0.009039767804699974,0.7046903496024302,0.008703082600758045,0.6784442314279736
1747782900000,1.2825,1.2923,1.2821,1.2905,575382.1,,1.2931307534495582,1.2739666666666667,1.2548025798837752,3.008569577889243,0.9313624103417549,0.008810005272132469,0.682681539878533,0.009097779414464975,0.7049809697376965,0.008810005272132469,0.682681539878533
1747783200000,1.2906,1.2912,1.2805,1.284,471061.6,,1.292674659071071,1.2738333333333334,1.2549920075955958,2.9582089343562825,0.7697970091962185,0.008945004895551572,0.6966514716161659,0.009177890443741721,0.714788975369293,0.008945004895551572,0.6966514716161659
1747783500000,1.284,1.2876,1.2764,1.2779,234218.2,,1.2917858779754572,1.2734999999999999,1.2552141220245425,2.8717515469897656,0.6203114229982751,0.009106075974440754,0.7125812641396629,0.00927899592155464,0.7261128352417747,0.009106075974440754,0.7125812641396629
1747783800000,1.2779,1.2808,1.2735,1.2753,243479.4,,1.290561242116698,1.2730238095238096,1.255486376930921,2.7552403123471243,0.564895202423003,0.008977070547694976,0.7039183366811711,0.0091800461254769,0.7198342449209519,0.008977070547694976,0.7039183366811711
1747784100000,1.2752,1.2765,1.2641,1.2672,350202.8,,1.2888035268631879,1.2721238095238097,1.2554440921844314,2.6223418215278747,0.35240129003309906,0.009221565508573904,0.7277119246033699,0.009341043819203055,0.7371404529042813,0.009221565508573904,0.7277119246033699
1747784400000,1.2673,1.2687,1.2642,1.2676,261066.0,,1.2875964699140532,1.2714333333333332,1.2552701967526132,2.542506344134441,0.3814174057680834,0.00888431082939005,0.7008765248808813,0.0090989916282429,0.7178125298392947,0.00888431082939005,0.7008765248808813
1747784700000,1.2675,1.2724,1.2619,1.2719,340277.2,,1.2871161118599137,1.2711714285714284,1.255226745282943,2.508659796799289,0.5228468454151668,0.008999717198719328,0.7075805644090988,0.009169042046830753,0.7208933129043755,0.008999717198719328,0.7075805644090988
1747785000000,1.272,1.272,1.2667,1.2696,147377.1,,1.2868333839918151,1.2709428571428572,1.2550523302938992,2.500588717998018,0.4577466135760896,0.008735451684525096,0.6880475491906975,0.008975589944489219,0.7069620309143997,0.008735451684525096,0.6880475491906975
1747785300000,1.2695,1.2743,1.2688,1.2743,98859.5,,1.2870723866094704,1.2711190476190477,1.255165708628625,2.510125077632212,0.5996955052124795,0.008504347992773309,0.6673740871673318,0.00880181044726476,0.6907172916318576,0.008504347992773309,0.6673740871673318
1747785600000,1.2744,1.2826,1.2716,1.278,371819.6,,1.2877172956352547,1.2717142857142858,1.2557112757933169,2.516761838840316,0.6963916262239513,0.008682608850432351,0.6793903638835955,0.008911719924901518,0.6973176780048137,0.008682608850432351,0.6793903638835955
1747785900000,1.2778,1.282,1.2723,1.2778,439603.5,,1.2875736678224232,1.2726714285714287,1.2577691893204341,2.3418832098277367,0.6720738521973838,0.008755279646830042,0.6851838822061388,0.008951133928656445,0.7005113420454253,0.008755279646830042,0.6851838822061388
1747786200000,1.2778,1.2885,1.277,1.288,351010.8,,1.2895799007646245,1.2737857142857143,1.2579915278068041,2.479881239328688,0.9499847375256057,0.008951331100627902,0.6949791227195576,0.009078577232223627,0.704858480762704,0.008951331100627902,0.6949791227195576
1747786500000,1.2883,1.293,1.2788,1.2788,621967.3,,1.2897538082668782,1.2745095238095236,1.259265239352169,2.392180548292688,0.6407240924452295,0.009326236022011622,0.7292959041297796,0.009334648370612444,0.7299537355812047,0.009326236022011622,0.7292959041297796
1747786800000,1.2789,1.2839,1.2727,1.2803,285964.3,,1.2887752437567714,1.2756380952380952,1.262500946719419,2.0596983686386663,0.6774321404404174,0.009460076306153656,0.7388952828363395,0.009427915952081829,0.7363833439101639,0.009460076306153656,0.7388952828363395
1747787100000,1.2802,1.2814,1.275,1.2776,191042.5,,1.28885201853209,1.276057142857143,1.263262267182196,2.0053766003454565,0.5602919943129289,0.009241499427142693,0.7233484210349633,0.009276520154477746,0.7260895549841692,0.009241499427142693,0.7233484210349633
1747787400000,1.2774,1.2872,1.2769,1.2792,459334.0,,1.2888288764842752,1.2766380952380953,1.2644473139919155,1.9098257041916473,0.6050754955802091,0.009317106610918212,0.7283541753375713,0.009327694146753858,0.7291818438675625,0.009317106610918212,0.7283541753375713
1747787700000,1.2791,1.2798,1.2712,1.2724,338886.8,,1.2888200954166946,1.2766571428571427,1.2644941902975908,1.9054375918551434,0.32499550021678403,0.009265884710138336,0.7282210554965683,0.009291309439416163,0.7302192266123988,0.009265884710138336,0.7282210554965683
1747788000000,1.2725,1.2776,1.2685,1.2726,356353.1,,1.2888075223724826,1.2766857142857144,1.2645639061989462,1.8989494362048494,0.3314725717290349,0.009254035802271318,0.7271755305886625,0.009281743967445358,0.7293528184382648,0.009254035802271318,0.7271755305886625
1747788300000,1.2725,1.2821,1.2703,1.2757,269848.0,,1.2887536686869445,1.2769285714285714,1.2651034741701983,1.8521156974573307,0.4480523753112715,0.00943589038782337,0.7396637444401795,0.009407656769073092,0.7374505580522922,0.00943589038782337,0.7396637444401795
1747788600000,1.2758,1.2776,1.2665,1.2709,359778.2,,1.288823989341327,1.2767809523809523,1.2647379154205778,1.8864687694340367,0.2558359905270306,0.009554755360121708,0.7518101628862781,0.009492273930619442,0.746893849289436,0.009554755360121708,0.7518101628862781
1747788900000,1.271,1.2715,1.2653,1.2696,198681.0,,1.2882509631672487,1.2761523809523811,1.2640537987375136,1.8961030666006402,0.22920872727016484,0.00931512997725587,0.733705889827967,0.009327660234088469,0.7346928350731308,0.00931512997725587,0.733705889827967
1747789200000,1.2697,1.2704,1.2641,1.2672,276327.8,,1.285882918894317,1.2750428571428571,1.2642027953913972,1.7003446889229348,0.13824665750631962,0.00909976355030902,0.7181000276443354,0.009176277222384044,0.7241380383825791,0.00909976355030902,0.7181000276443354
1747789500000,1.2676,1.2764,1.2645,1.2757,256739.8,,1.2847313861153673,1.274647619047619,1.2645638519798708,1.5822046685000801,0.5521819348518542,0.009299780439572664,0.728994312108855,0.009312463361264843,0.7299885052335849,0.009299780439572664,0.728994312108855
1747789800000,1.2757,1.284,1.2728,1.2729,577102.5,,1.2844106484628333,1.2744095238095239,1.2644083991562145,1.5695307460373578,0.4245322970239923,0.009435510408174624,0.7412609323728985,0.009406840193201605,0.7390085783016423,0.009435510408174624,0.7412609323728985
1747790100000,1.2728,1.2742,1.2668,1.2706,173445.8,,1.2843067505048782,1.2741857142857143,1.2640646780665503,1.588628110594947,0.3228583413759137,0.009290116807590728,0.7311598305989869,0.009306498183541529,0.7324490936204573,0.009290116807590728,0.7311598305989869
1747790400000,1.2706,1.2758,1.2646,1.267,317586.7,,1.2843238441598466,1.2741761904761906,1.2640285367925346,1.5928179728211016,0.14641134296153724,0.009426537035619968,0.744004501627464,0.009401173274364457,0.742002626232396,0.009426537035619968,0.744004501627464
1747790700000,1.2668,1.2691,1.2616,1.2682,256280.3,,1.2842813214443154,1.2742047619047618,1.2641282023652083,1.5816232745026748,0.20204304945595103,0.009288927247361387,0.7324497119824466,0.009306114610646227,0.7338049685101898,0.009288927247361387,0.7324497119824466
1747791000000,1.2683,1.2718,1.2629,1.2718,248731.3,,1.2842810052408793,1.2742,1.2641189947591207,1.5823269880520001,0.38096425194445077,0.009261146729692724,0.7281920686973363,0.009285808880113922,0.7301312218991918,0.009261146729692724,0.7281920686973363
1747791300000,1.2717,1.2755,1.2679,1.2721,218537.9,,1.2842376917367562,1.2743190476190476,1.264400403501339,1.556697145230734,0.38813755223429625,0.009142493391857532,0.7186929794715456,0.009201518436108228,0.7233329483616247,0.009142493391857532,0.7186929794715456
1747791600000,1.2721,1.2792,1.2699,1.2702,235699.2,,1.2841964797163268,1.2741238095238094,1.264051139331292,1.5811132508828787,0.305224957791018,0.0091537438638677,0.7206537445967328,0.009206442514302809,0.7248025912693127,0.0091537438638677,0.7206537445967328
1747791900000,1.2702,1.2726,1.2667,1.2708,298733.6,,1.2837924922078319,1.2737809523809525,1.263769412554073,1.5719405770930759,0.35112418107007176,0.008921333587877152,0.702024991176987,0.00904112038858767,0.7114510850320799,0.008921333587877152,0.702024991176987
1747792200000,1.2706,1.2735,1.2659,1.2676,280673.8,,1.2834681201030398,1.273295238095238,1.2631223560874363,1.5978826753518194,0.220077452443162,0.0088269526173145,0.6963515791507179,0.00896906436915829,0.7075626671787859,0.0088269526173145,0.6963515791507179
1747792500000,1.2676,1.2697,1.2612,1.2631,270910.7,,1.2808545697021654,1.2721095238095237,1.263364477916882,1.374888832913275,-0.015121585416987327,0.00880359885893489,0.6969835214104101,0.008945611150700371,0.7082266764864518,0.00880359885893489,0.6969835214104101
1747792800000,1.2631,1.2655,1.25,1.2504,1008339.7,,1.283021154696447,1.2707571428571427,1.2584931310178384,1.9301897153582184,-0.3299544685655494,0.009281913226153831,0.7423155171268259,0.009273330593165357,0.741629126132866,0.009281913226153831,0.7423155171268259
1747793100000,1.2504,1.2539,1.2421,1.2462,816566.6,,1.284540484837112,1.2691333333333334,1.2537261818295549,2.4279799606732015,-0.2442431304614972,0.009461776567142846,0.7592502461196314,0.00939966406350709,0.7542660940063465,0.009461776567142846,0.7592502461196314
1747793400000,1.2463,1.2534,1.2447,1.2526,344582.4,,1.284378309118168,1.2679428571428573,1.2515074051675465,2.592459412933773,0.03323896519836142,0.009407363955204083,0.7510269802973082,0.009364680860331744,0.7476194204320409,0.009407363955204083,0.7510269802973082
1747793700000,1.2526,1.2624,1.2526,1.2576,358858.5,,1.2831047338935366,1.2669142857142857,1.2507238375350347,2.55588690755394,0.2123524435159731,0.009435409386975221,0.7502711026538821,0.009386446817315158,0.746377768552414,0.009435409386975221,0.7502711026538821
1747794000000,1.2575,1.2657,1.257,1.2656,240939.3,,1.2826001048125555,1.2665904761904763,1.250580847568397,2.527988157661089,0.46906623464362496,0.009382880145048431,0.7413780139892882,0.009352124476449408,0.7389478884678735,0.009382880145048431,0.7413780139892882
1747794300000,1.2656,1.27,1.2632,1.2648,289992.0,,1.2820142390570293,1.2662190476190478,1.2504238561810663,2.494859237456927,0.45507975877913065,0.009198388706116393,0.7272603341331747,0.009224518252626933,0.7293262375574742,0.009198388706116393,0.7272603341331747
1747794600000,1.2648,1.2697,1.2603,1.2685,263307.8,,1.2811368345070289,1.2658761904761906,1.2506155464453523,2.4110800322577517,0.5859665397642211,0.00921278951282237,0.7262743013655791,0.00923329233999559,0.7278906062274805,0.00921278951282237,0.7262743013655791
