open_time,open,high,low,close,volume,adx,di_pos,di_neg
1747911900000,1.3741,1.378,1.3622,1.3633,783397.9,18.99578657848236,14.547901668206812,27.823850082342528
1747912200000,1.3634,1.3737,1.3599,1.3702,485305.7,20.04476273206686,13.345928994009784,26.90202438592924
1747912500000,1.37,1.3759,1.3636,1.3758,364821.1,20.693740189693276,13.679539861773513,24.9253032887748
1747912800000,1.3759,1.3769,1.3695,1.3723,272363.4,21.14517280707135,13.671995016990193,23.79260630143895
1747913100000,1.3721,1.3732,1.362,1.3647,391163.3,22.17387159688578,12.7291431795205,26.76982339451651
1747913400000,1.3652,1.3739,1.3644,1.3709,306496.5,23.0166369881457,12.411460049635574,25.18341001938955
1747913700000,1.3709,1.3721,1.3662,1.3667,214753.6,23.799204851458484,11.938280752945603,24.22330796906069
1747914000000,1.367,1.3749,1.3662,1.3736,221932.3,24.036612586755574,13.094015746890776,22.840504448885667
1747914300000,1.3736,1.3746,1.3695,1.3718,200552.5,24.257062626674298,12.638545787035667,22.046006882554682
1747914600000,1.3717,1.3833,1.368,1.3822,610185.0,23.04909689098957,17.106402553928746,19.81875568145299
1747914900000,1.3825,1.3875,1.3729,1.3733,492313.4,21.451819557990575,18.2031638050761,17.95468194418599
1747915200000,1.3738,1.3826,1.3738,1.3776,267225.9,19.968633463062936,17.09986258022255,16.866441306844017
1747915500000,1.3777,1.3853,1.3776,1.3832,346135.2,18.966244474717634,18.020970076031585,16.001662969401828
1747915800000,1.3831,1.3832,1.3644,1.366,401660.9,18.834554973512844,15.880117066111076,22.441826984624644
1747916100000,1.366,1.3761,1.365,1.3756,258966.0,18.712271865251257,14.764829325738257,20.86569915110048
1747916400000,1.3755,1.3799,1.3726,1.3757,355513.4,18.03195869437131,16.531792327657616,19.876990306333088
1747916700000,1.3756,1.3808,1.3733,1.3738,202748.1,17.26776254691413,16.306037832895974,18.886803735645906
1747917000000,1.3739,1.3825,1.369,1.3812,359808.4,17.09015142094561,14.870094435292636,20.02853267267294
1747917300000,1.3815,1.388,1.3792,1.3817,411594.2,16.108013402465048,17.643105882180144,18.8624721964406
1747917600000,1.3817,1.3854,1.3771,1.3786,424500.2,15.467864092171704,16.65801715238577,19.22197369143088
1747917900000,1.3786,1.3856,1.376,1.384,184411.2,15.017545083376108,15.57483478337866,18.71714539894723
1747918200000,1.384,1.3841,1.3783,1.3823,158528.1,14.599391718065911,14.942645381136717,17.95740822510165
1747918500000,1.3818,1.3864,1.3766,1.3785,181704.3,13.82084017607009,15.529110511082376,16.72230655481108
1747918800000,1.3783,1.3789,1.3612,1.3616,520624.8,14.922057197069776,13.69675918200239,25.015362178599513
1747919100000,1.3615,1.3671,1.3538,1.3602,827792.3,16.554548276458455,12.502942962852146,27.68454192568985
1747919400000,1.36,1.367,1.3552,1.3567,392289.7,18.070432850176513,11.541758611372977,25.556247126944974
1747919700000,1.3569,1.3645,1.3554,1.3567,271489.8,19.47803995434328,10.849080533571904,24.022490207244886
1747920000000,1.3568,1.3717,1.3556,1.3681,321285.0,19.52651542957594,14.32477135825447,21.557439796896944
1747920300000,1.368,1.372,1.3664,1.3702,187397.1,19.522556865418444,13.992837251458376,20.759497562457906
1747920600000,1.3701,1.3761,1.3576,1.3592,487969.3,20.39733747809705,12.364583302230121,23.878975411916805
1747920900000,1.359,1.3641,1.3515,1.3636,682583.3,21.708393435097005,11.392261956629941,25.808248884189734
1747921200000,1.3638,1.3672,1.3607,1.3608,312362.0,22.40014697127671,12.911740226515652,24.72794519397187
1747921500000,1.3607,1.3639,1.3547,1.3617,301392.7,23.530316769305937,12.137332420284439,27.15638184060315
1747921800000,1.3617,1.3705,1.3564,1.3636,234908.3,23.538303717998964,15.260353439061337,24.710259278836013
1747922100000,1.3638,1.3649,1.3594,1.362,189247.9,23.545720170356777,14.70397619625968,23.80934790863917
1747922400000,1.3621,1.3729,1.3609,1.371,327161.3,22.41211182057532,18.804161040917986,21.930639809184697
1747922700000,1.3713,1.3806,1.3694,1.3793,415336.7,21.170984406183326,22.474329406369232,20.319111358782326
1747923000000,1.3793,1.3793,1.3697,1.3744,230205.2,20.01850894996219,21.046721258123487,19.028406376381845
1747923300000,1.3744,1.378,1.3708,1.3732,298706.0,18.94835316918542,20.019595723839934,18.09977897517264
1747923600000,1.373,1.3749,1.3687,1.3715,259748.6,17.66459964020373,19.15280292814939,18.7826275696738
1747923900000,1.3714,1.3783,1.3703,1.3749,209782.7,16.919196837160776,20.47776763919752,17.716704382663846
1747924200000,1.375,1.3878,1.3743,1.3819,591215.5,17.28511924711337,25.142280293701972,16.06035078984121
1747924500000,1.382,1.3854,1.3699,1.3739,291805.9,16.98184630109895,22.537030227374682,17.337651632015845
1747924800000,1.374,1.3851,1.374,1.3801,236587.2,16.700235708371277,20.855386461111166,16.04396947893368
1747925100000,1.3801,1.3854,1.3796,1.3832,290782.0,16.474762793295238,20.22883918635878,15.403000093471316
1747925400000,1.3832,1.3925,1.3825,1.3922,330638.1,17.060641083020496,23.734924694766583,14.33932074188137
1747925700000,1.392,1.3921,1.3764,1.3823,491769.7,16.656559421731743,21.23925831816663,16.891067448686524
1747926000000,1.3822,1.3896,1.3818,1.3881,296268.7,16.28134073624933,20.114816609858597,15.996826206707654
1747926300000,1.3889,1.3908,1.3795,1.3809,256269.5,15.578944858205109,18.580145772644773,16.329257792867104
1747926600000,1.3811,1.384,1.378,1.3814,277266.4,14.696362897846166,17.803433067029133,16.69172403623286
1747926900000,1.3816,1.3837,1.3736,1.3837,363787.3,14.060433177094472,16.549294338073132,18.584730228589788
1747927200000,1.3838,1.3948,1.3833,1.3932,632618.8,14.091595197663457,22.907907393765413,17.107057405471135
1747927500000,1.3934,1.394,1.3832,1.3854,382095.6,14.10534184107448,21.20289410771311,15.902711513820966
1747927800000,1.3848,1.3944,1.3839,1.3933,290512.8,14.166702137876632,19.945455951811986,14.753039202075255
1747928100000,1.3934,1.3978,1.3874,1.3931,554207.0,14.63509371771008,20.8580402552134,13.69682608550554
1747928400000,1.393,1.393,1.3885,1.3904,234426.7,15.07002875612685,20.170197164409682,13.245140928435223
1747928700000,1.3905,1.3924,1.38,1.3832,450205.5,14.058397076837073,18.40793881472672,18.07695325680919
1747929000000,1.3832,1.3869,1.3765,1.3792,320108.9,13.47848040227595,17.0615391982847,19.216283566031453
1747929300000,1.3791,1.3791,1.3732,1.3774,364377.0,13.3730347692356,16.31990615957295,20.771734457472284
1747929600000,1.3775,1.3805,1.3724,1.3725,328087.9,13.0462711673777,16.377208591922624,19.53707053817567
1747929900000,1.3725,1.3759,1.3673,1.3678,521875.2,13.400145078371159,15.334992715469664,22.067659307600447
1747930200000,1.3678,1.3739,1.3659,1.3734,384931.6,13.898389973647971,14.415946830030816,21.79391359603574
1747930500000,1.3734,1.381,1.3723,1.3738,461587.6,13.1866616640736,18.82284304761267,20.364551012243172
1747930800000,1.3735,1.3735,1.3644,1.369,413495.2,13.490858162706294,17.488255813183738,24.8794826093135
1747931100000,1.3691,1.3707,1.3608,1.3608,289451.9,14.15405225492932,16.186563264296673,25.73427553617626
1747931400000,1.3607,1.3621,1.3512,1.353,846072.0,15.632670468069241,14.873873797401904,30.789820897913984
1747931700000,1.3531,1.3633,1.3523,1.3608,441853.0,16.807034217630022,14.552734052655097,28.29590496291925
1747932000000,1.3607,1.3626,1.3561,1.3617,231150.6,17.897514842222176,13.839393271295616,26.908906280576133
1747932300000,1.3618,1.3625,1.3558,1.3581,281328.2,18.938941394582525,13.125217521554038,25.751349288076558
1747932600000,1.3582,1.3597,1.3514,1.352,286721.3,20.319898489105505,12.27980715618736,27.50724227676966
1747932900000,1.3521,1.3521,1.3444,1.349,916484.5,22.167411225958833,11.537361171098851,31.340563709715525
1747933200000,1.349,1.3544,1.3453,1.3525,448479.9,23.429882842640495,12.518920449117743,29.101224280727532
1747933500000,1.3524,1.3567,1.3499,1.3505,411639.1,24.156258582520653,13.677320732799547,27.518896882867878
1747933800000,1.3504,1.3547,1.3489,1.3535,406085.8,24.927860527234607,13.026706613010438,27.03000741542798
1747934100000,1.3533,1.3638,1.3522,1.3626,396278.0,24.033329339766848,19.106612383498163,24.51799341228251
1747934400000,1.3627,1.3689,1.362,1.367,436401.0,22.46705807272367,22.1860332842938,23.140395567445573
1747934700000,1.367,1.3684,1.3604,1.3618,291830.7,21.222620966345453,20.731593345384002,22.9345220487891
1747935000000,1.3619,1.3647,1.3585,1.3609,244344.7,20.317882713469746,19.65611844800841,23.33452019696979
1747935300000,1.361,1.3641,1.3591,1.363,227107.2,19.477768621513736,18.808715945162454,22.328536697739036
1747935600000,1.3633,1.3647,1.3596,1.3644,177900.3,18.59405134056677,18.490221107710912,21.31895215673695
1747935900000,1.3645,1.3648,1.354,1.355,268825.0,18.5591114449304,16.76182963697237,24.173044766151033
1747936200000,1.3549,1.357,1.3521,1.3539,166485.7,18.76924838188769,16.029708988196937,24.810849033446424
1747936500000,1.354,1.3599,1.3531,1.3574,100754.2,18.41055369650403,17.660735798619804,23.29051886484388
1747936800000,1.3576,1.3598,1.3512,1.3542,298332.3,18.342925399374185,16.300334534547257,23.19827613165195
1747937100000,1.3544,1.3579,1.3522,1.3535,168444.4,18.28012769489647,15.450819925175455,21.98926570034384
1747937400000,1.3534,1.3568,1.35,1.3541,178705.6,18.544262979741458,14.481208171335119,22.639635169621396
1747937700000,1.354,1.3663,1.354,1.3642,235368.7,17.416516806319716,21.31694421115986,20.17354251064265
1747938000000,1.364,1.3688,1.3581,1.3627,352000.0,16.74679198339373,21.50654305504734,18.30550719488159
1747938300000,1.3624,1.367,1.3621,1.3654,178786.0,16.1249046478196,20.5673016738194,17.506062587824506
1747938600000,1.3654,1.3687,1.3607,1.363,213871.1,15.817377845202563,20.615985467543787,16.257690492466736
1747938900000,1.3631,1.3698,1.3624,1.3679,166157.1,15.707168459900057,20.234542013597085,15.179398096415625
1747939200000,1.368,1.3705,1.3587,1.3591,212568.5,14.85708757731575,18.16553973745238,16.833464981891563
1747939500000,1.3592,1.3618,1.3572,1.359,134737.4,13.809154536948055,17.417847980178447,17.48277186248748
1747939800000,1.359,1.3625,1.356,1.3602,191226.9,13.064716217193405,16.391191796939893,17.540463075661727
1747940100000,1.3603,1.3653,1.3591,1.3601,174387.1,12.440316133294544,18.033690080985195,16.53906989386713
1747940400000,1.36,1.3628,1.3516,1.3521,225064.7,12.562146268305938,16.23100448110338,21.57968055215096
1747940700000,1.3522,1.3571,1.3486,1.3544,371774.0,13.109808009706777,15.005091556291767,22.615519443744876
1747941000000,1.3545,1.3575,1.3505,1.3567,164354.2,13.531854183533541,14.421816955416775,21.195722463649773
1747941300000,1.3566,1.3572,1.3503,1.3514,162646.4,13.954956130697587,13.520751683692616,20.052527672330196
1747941600000,1.3514,1.3561,1.3514,1.3526,234472.0,14.34783651020706,12.928224071141676,19.173754315252133
1747941900000,1.3526,1.3589,1.3524,1.3563,187076.2,14.025529171482574,14.775437878097547,17.998976468436165
1747942200000,1.3562,1.3573,1.3473,1.3489,223564.1,14.604796612693969,13.41377119632369,21.040266654088025
1747942500000,1.3489,1.3501,1.3422,1.3447,463799.5,15.855096751537998,12.438531572678585,24.204120054818848
1747942800000,1.3447,1.3495,1.3437,1.346,223831.3,17.01608973760745,11.76238416212386,22.888405816028104
1747943100000,1.3462,1.3476,1.338,1.3446,486124.7,18.784656033093153,10.723348138471628,26.111467162689696
1747943400000,1.3447,1.3495,1.344,1.3468,223313.0,19.93443892461638,11.954592322896552,24.761897500729056
1747943700000,1.3468,1.3499,1.3423,1.3499,198617.9,21.2102855078297,11.100796986212904,24.5909557425619
1747944000000,1.35,1.3605,1.3472,1.3553,259382.2,20.12038516691115,19.23872164340637,21.67369825681806
1747944300000,1.3553,1.364,1.3553,1.3639,186289.3,18.832776182445315,20.85766289982651,20.002116572896075
1747944600000,1.3638,1.3697,1.3617,1.3686,321920.5,18.459044723301776,24.433279821871764,18.582855022224194
1747944900000,1.3686,1.3694,1.363,1.365,380625.2,18.112008368382774,23.025697057796776,17.51231080436719
1747945200000,1.3649,1.3692,1.3581,1.362,294647.5,16.938696451337307,20.788784735626244,20.099553918449853
1747945500000,1.3622,1.3638,1.3579,1.362,230153.9,15.81586045071458,19.693629569130657,19.219284092393778
1747945800000,1.3624,1.3639,1.3576,1.3576,286941.4,14.720024396680312,18.568758753848797,18.393500098781228
1747946100000,1.3575,1.3594,1.3548,1.3555,214457.9,14.128987726162444,17.770614667976446,20.21925596189296
1747946400000,1.3556,1.3633,1.3547,1.3624,229665.1,13.371291719092946,19.96717803804796,18.608823057834663
1747946700000,1.3625,1.3683,1.359,1.363,292267.7,13.456613702433705,22.83592162236861,17.029241846745688
1747947000000,1.3628,1.3641,1.3579,1.3584,167407.7,13.319754184779299,21.52419482318536,17.070179951144606
1747947300000,1.3583,1.3585,1.3522,1.3558,214542.4,12.567250673816106,20.251248216153396,21.41143093875218
1747947600000,1.3555,1.3555,1.3488,1.35,208292.8,12.397718808185525,18.912858414342725,23.20641480645191
1747947900000,1.35,1.3511,1.3409,1.342,345851.9,13.267691522006782,17.135724672934117,28.303468127450888
1747948200000,1.342,1.3438,1.3385,1.3433,299021.1,14.343761903454977,16.27973101422753,29.15166031301325
1747948500000,1.3435,1.3488,1.3415,1.3461,176076.8,14.421866093031307,19.88168732365751,27.140625459195057
1747948800000,1.3461,1.3467,1.3396,1.3418,189929.1,14.732962376783972,18.541914831679446,27.115014115938163
1747949100000,1.3419,1.3428,1.3345,1.3387,349496.3,15.616354686578376,17.091899559932603,29.79974974420343
1747949400000,1.3386,1.3464,1.3362,1.3449,294408.7,15.78054367560605,18.79907516260743,27.004848293973094
1747949700000,1.3449,1.3491,1.3431,1.3458,132660.3,15.468486996226423,20.268476767335493,25.490361012899204
1747950000000,1.3457,1.3472,1.343,1.3455,92627.9,15.192609243864771,19.44633924518279,24.552988551752936
1747950300000,1.3456,1.3476,1.3412,1.3412,177077.5,15.194118215440966,18.232699738748106,24.77591658753243
1747950600000,1.3413,1.3432,1.3402,1.3427,90411.7,15.339870992412727,17.675825016183307,25.0372826575314
1747950900000,1.3424,1.3464,1.3404,1.3439,80715.9,14.839584908849238,19.876738357189915,23.491888937549895
1747951200000,1.344,1.3505,1.3429,1.348,208774.8,13.91782967177033,22.522622092481967,21.66753738506485
1747951500000,1.3484,1.359,1.3462,1.358,196262.6,14.285564549288921,27.94068199402157,18.99237078948313
1747951800000,1.3581,1.3656,1.3557,1.3561,407981.2,15.363866814272667,31.551803992421455,17.22136952148653
1747952100000,1.3558,1.3656,1.3549,1.3636,334887.0,16.213903889929778,28.462593967219124,16.267270985756756
1747952400000,1.3637,1.3639,1.3572,1.3576,193624.9,17.00322403161138,26.699779434055813,15.259766829894339
1747952700000,1.3575,1.3616,1.3558,1.3612,128954.7,17.44393250356043,25.24231108008038,15.744401671224976
1747953000000,1.3612,1.3622,1.3577,1.3582,289944.1,17.933393297279697,24.722835192931107,15.057622570640117
1747953300000,1.3581,1.3664,1.357,1.3644,208911.1,18.92470669498643,26.506262907219302,13.712088947584503
1747953600000,1.3646,1.3693,1.3646,1.3665,245699.8,20.18003777866269,28.06718640440002,13.057094519767244
1747953900000,1.3666,1.3668,1.3579,1.3585,149157.0,19.921637849975586,25.668805019808644,18.374207959538992
1747954200000,1.3585,1.3606,1.3504,1.3523,173845.5,18.56213663933275,23.219886646913785,23.63626016083941
1747954500000,1.3522,1.3567,1.3497,1.3527,424866.0,17.404695319246994,21.690488554477977,22.738095988245778
1747954800000,1.3527,1.3573,1.3511,1.3527,367449.7,16.231226244760382,20.980370380588315,21.393998577953287
1747955100000,1.3527,1.3544,1.3488,1.3488,265692.8,15.514958035274883,19.83961901402477,22.4639060556727
1747955400000,1.3488,1.359,1.3469,1.3589,526321.9,14.738101155129874,21.88107934051266,19.940970462458665
1747955700000,1.3589,1.3597,1.3545,1.356,253849.5,14.128819684243819,21.465068064969874,18.955682941809677
1747956000000,1.356,1.3644,1.3519,1.3589,620012.9,14.275426214179788,23.294854203077666,16.806008804667304
1747956300000,1.3591,1.3649,1.3553,1.3553,222489.4,14.483618201709417,21.743902587666998,15.364863396331389
1747956600000,1.3554,1.3643,1.3534,1.3636,293623.6,14.284008213180865,19.680348104622006,15.560963567376332
1747956900000,1.3637,1.3654,1.3595,1.3612,260176.2,14.278020217937245,19.626025400483034,14.74524448688167
1747957200000,1.3613,1.3636,1.3574,1.36,196955.3,13.821928897078143,18.526938202631406,15.816314005560958
1747957500000,1.3599,1.3664,1.3578,1.3607,286958.1,13.88184194620398,19.61010441970047,14.595342500434052
1747957800000,1.3608,1.3627,1.3561,1.3573,278474.3,13.562029760800597,18.433989514860755,15.264796809500877
1747958100000,1.3573,1.3595,1.3528,1.3571,236117.6,12.604962851309825,17.299699871316086,17.356221262450106
1747958400000,1.3572,1.358,1.3413,1.346,442377.7,13.47837761274354,14.847362121448784,24.657517930496116
1747958700000,1.346,1.3534,1.346,1.3506,396714.3,14.289405605503417,13.906634923377458,23.09522036110905
1747959000000,1.3506,1.3613,1.3483,1.3601,478580.1,13.575854821342471,18.922772323938073,20.62312515305417
1747959300000,1.36,1.3633,1.3533,1.3601,341454.0,12.618783981968553,19.010511799299028,18.943385371537193
1747959600000,1.3601,1.3677,1.3557,1.3591,340156.1,12.38820761015073,20.691970016011997,17.13933963085317
1747959900000,1.3593,1.3619,1.3505,1.3525,266300.4,11.653980274833918,18.854912474763754,19.6673567303996
1747960200000,1.3525,1.3529,1.3412,1.3433,491200.3,12.149560599820807,17.170072203478874,25.01274597771883
1747960500000,1.3431,1.3501,1.3431,1.3453,352288.3,12.609742330165775,16.235329298870575,23.651046006375353
1747960800000,1.3451,1.351,1.3415,1.3432,338009.9,13.22606590678503,15.038748573220605,23.149211574474236
1747961100000,1.3432,1.3641,1.3416,1.3627,687050.8,12.69341796016102,21.872055188483504,19.48610513065919
1747961400000,1.3628,1.3658,1.3561,1.3573,612767.8,12.402030867931842,21.574603263702883,18.15251023565493
1747961700000,1.3576,1.36,1.351,1.3528,250620.1,11.590381214619654,20.193679209875587,20.617683030648138
1747962000000,1.3527,1.3662,1.3525,1.3613,547253.6,11.440496461501757,22.573630535109512,18.65975936329321
1747962300000,1.3612,1.3612,1.3518,1.3576,339163.9,11.203446712887033,21.078807901537722,17.91204853123014
1747962600000,1.3578,1.3701,1.3569,1.3673,452779.0,11.94333836043717,25.257088050432923,16.297184897414805
1747962900000,1.3674,1.3706,1.3563,1.3647,545743.1,12.539133636475478,22.853349401508236,15.145486156858079
1747963200000,1.3648,1.37,1.3609,1.3695,311099.9,13.092372107082477,21.454072242385788,14.218150190879363
1747963500000,1.3696,1.3854,1.3696,1.3825,1080613.0,14.962841112025208,29.24368560015594,12.749290485206197
1747963800000,1.3826,1.3922,1.3774,1.3868,1018774.4,17.141126593077928,30.81103677303511,11.55288862212534
1747964100000,1.3867,1.3977,1.3843,1.3917,633509.0,19.481060630566496,31.66892287387223,10.584419303336311
1747964400000,1.3917,1.3949,1.3835,1.3917,700032.2,21.518999496581632,29.410127334169246,10.330010829294988
1747964700000,1.3919,1.3983,1.3843,1.3874,578603.9,23.61376912040807,28.968407218951093,9.439572542885369
1747965000000,1.387,1.3959,1.386,1.3912,366387.8,25.55891234253261,27.183944937842032,8.858092138206716
1747965300000,1.3911,1.3925,1.384,1.3921,479481.0,26.978836667889073,25.719051229742846,9.648703061658512
1747965600000,1.3921,1.4035,1.3888,1.4008,753560.7,28.97996148226477,30.198434116361977,8.768648892021517
1747965900000,1.4008,1.4151,1.3997,1.4088,940010.3,31.371503592289997,34.40880476262731,7.950516007167524
1747966200000,1.4091,1.4229,1.4077,1.4195,892604.4,33.87981228642323,35.93425607880001,7.233171944068305
1747966500000,1.4196,1.4433,1.4129,1.437,2239462.4,36.764320831723126,41.006174051991366,6.056243181605974
1747966800000,1.437,1.4433,1.4246,1.4275,1387460.4,39.44279305235875,37.01623437249573,5.466964968322112
1747967100000,1.4274,1.434,1.4264,1.4311,692891.4,41.92994582866326,35.50422732988493,5.243655124035207
1747967400000,1.4311,1.4351,1.422,1.4243,619536.1,43.50724719275852,33.00190648437314,7.24133583763847
1747967700000,1.4244,1.4276,1.4145,1.4153,1052045.9,43.83016158362245,30.67373845230427,10.769405234270824
1747968000000,1.4154,1.4174,1.4006,1.4065,1253375.5,42.408239078670725,27.95048930173173,17.15886683268293
1747968300000,1.4065,1.4178,1.4058,1.4131,495438.0,41.115167671587244,26.376779183466393,16.06194554789988
1747968600000,1.4132,1.4132,1.4033,1.4102,489594.7,39.62419365998692,24.959172739888867,16.555888531569984
1747968900000,1.4103,1.411,1.3937,1.4017,992427.4,37.2168810079832,22.666634691493325,20.132168111627934
1747969200000,1.4017,1.4037,1.398,1.3994,768716.0,34.981519259694025,21.951219027924843,19.49674655017056
1747969500000,1.3994,1.4143,1.3987,1.4125,661184.2,33.79503136001019,25.866017630482112,17.837399021722284
1747969800000,1.4124,1.4144,1.4038,1.4139,545534.8,32.701120663055875,24.40486256187582,16.79163398887179
1747970100000,1.4139,1.416,1.4047,1.4129,492571.5,31.817003288689893,23.758752262708022,15.732713196513085
1747970400000,1.4127,1.4245,1.4069,1.4221,528495.5,31.64791051651083,26.10588818132138,14.227750719679232
1747970700000,1.4221,1.4241,1.4153,1.4188,566197.0,31.490895799487415,24.827088480821875,13.5308028421454
1747971000000,1.4189,1.4256,1.4137,1.4137,591428.6,31.119528020552455,23.17393630174178,13.52511469977655
1747971300000,1.4136,1.4205,1.4075,1.4178,351486.9,29.941188616617602,21.49043548162326,16.00723498677111
1747971600000,1.4178,1.4309,1.4177,1.4284,531204.3,29.719305150205262,25.707073216074853,14.82922935205748
1747971900000,1.4283,1.4339,1.4203,1.4321,486533.2,29.7356087512354,25.431665149603294,13.709763927845229
1747972200000,1.4321,1.4349,1.4277,1.4307,629543.4,29.82601643209807,24.955366044362545,13.144046621678612
1747972500000,1.4307,1.4357,1.4269,1.4344,360906.4,29.909966421470546,23.66978724598208,12.466929418440007
1747972800000,1.4342,1.4471,1.4294,1.4307,1131393.9,30.80549889739791,27.759152435885948,11.21544215425158
1747973100000,1.4307,1.4326,1.4159,1.4191,797316.5,29.860370613844502,25.189822220595914,17.659593241119456
1747973400000,1.4191,1.4288,1.4133,1.4143,451899.1,28.689228652840082,23.056722290236515,17.58461668882904
1747973700000,1.4142,1.4185,1.3945,1.3979,1043301.3,27.412131121856614,20.20383773496318,25.101256447341903
1747974000000,1.3975,1.4043,1.3919,1.3942,802149.8,26.422976939633145,18.90246921926976,24.835008731662427
1747974300000,1.3942,1.3998,1.3894,1.3982,563013.1,25.69577581319781,17.863213665325627,24.791214659845124
1747974600000,1.3979,1.3988,1.3536,1.3743,2869965.0,26.954919921371904,14.207238314938241,35.92751539950059
1747974900000,1.3742,1.3749,1.3634,1.3682,842346.4,28.124125164676418,13.452838318603536,34.01977535285127
1747975200000,1.3684,1.3724,1.3647,1.3666,643902.2,29.209815747744894,12.956742674317088,32.76523991784094
1747975500000,1.3665,1.3771,1.3665,1.3707,973686.1,29.702523110172695,14.583517344507943,31.066808721698575
1747975800000,1.3707,1.3841,1.3682,1.3831,503578.9,29.433604727010948,16.858348527960203,28.66640760549587
1747976100000,1.383,1.383,1.3729,1.3756,413191.2,29.183894799789325,16.0040590589922,27.213749885796766
1747976400000,1.3756,1.3808,1.375,1.3779,434393.5,28.952021295940675,15.522376692030862,26.394683709486998
1747976700000,1.3779,1.3927,1.3722,1.3911,665270.0,27.504972260244095,19.893524800391862,23.68166164626294
1747977000000,1.3912,1.396,1.387,1.3881,454977.8,25.85627573632794,20.670873668421045,22.584138414149336
1747977300000,1.3882,1.3902,1.3763,1.3792,496892.7,25.148886049105954,19.191533015842044,26.47694281440395
1747977600000,1.3793,1.3793,1.3727,1.3757,420793.4,24.743433383672315,18.51401057377131,27.46785097153842
1747977900000,1.3759,1.3793,1.365,1.3694,425647.2,24.872977185402544,17.105001111044864,29.475372692070035
1747978200000,1.3694,1.372,1.356,1.3623,1061979.3,25.51627975298249,15.668186416460156,31.724432935230222
1747978500000,1.3624,1.3736,1.362,1.3682,457439.2,25.934519916757374,15.552779193165414,29.771864020800855
1747978800000,1.3683,1.3732,1.3646,1.3684,333905.1,26.322885783119762,14.824308487075093,28.377391011476032
1747979100000,1.3684,1.3736,1.3671,1.3729,245650.2,26.632827221077008,14.505891295403876,27.33524945021229
1747979400000,1.373,1.376,1.3706,1.3738,197951.8,26.60588694426113,15.45827119746491,26.46568364104957
1747979700000,1.3737,1.3794,1.3722,1.3778,231421.0,26.139583969438398,16.845792201032957,25.309602903577083
1747980000000,1.3776,1.3824,1.3758,1.3787,303690.1,25.325503706982346,18.028465804287634,24.263314762403265
1747980300000,1.3788,1.379,1.3692,1.3697,237894.6,25.14957739786601,16.910594831033194,26.934752988467142
1747980600000,1.3697,1.37,1.3574,1.36,719432.2,25.840031521855575,15.573539470292829,32.20973241445604
1747980900000,1.3598,1.3619,1.3545,1.36,453385.1,26.664603169368426,14.831834427048134,32.54213586704313
1747981200000,1.3601,1.3623,1.35,1.3521,586805.6,27.706548209807544,13.66672569541204,32.85975015707507
1747981500000,1.3518,1.3616,1.3479,1.3597,443328.8,28.800414052404186,12.489854071158039,31.35009305531195
1747981800000,1.3595,1.3644,1.3545,1.3599,285263.6,29.392790211058905,13.48173110513445,29.381151873124324
1747982100000,1.3598,1.3677,1.3527,1.3663,396503.4,29.45352306701253,14.273531468026313,26.650079750084686
1747982400000,1.3662,1.3663,1.354,1.3596,279113.4,29.509917861826608,13.190769441107598,24.62845711013845
1747982700000,1.3593,1.3609,1.3481,1.3518,372588.2,30.0300869917127,12.157232851847557,26.31032758023537
1747983000000,1.3521,1.3533,1.3461,1.3461,709433.5,30.662715172363658,11.60635079180432,26.376822316141528
1747983300000,1.3463,1.3547,1.3439,1.3529,453052.0,31.415044492488914,10.814732843461975,25.967148745919456
1747983600000,1.3532,1.3637,1.3518,1.3632,519626.6,30.67474116199791,15.667706055402277,24.02289405663726
1747983900000,1.3631,1.3682,1.361,1.3657,321916.2,29.37045645097583,17.846205613119707,22.905420201109575
1747984200000,1.3657,1.3689,1.3622,1.3675,384430.6,28.064503355624232,17.516677932842907,21.88520979510039
1747984500000,1.3676,1.369,1.3624,1.3674,210274.6,26.83744160331475,16.794712859305744,20.89778167814108
1747984800000,1.3674,1.375,1.3658,1.3727,443727.2,24.973765495528514,19.866354661207605,19.57215282342063
1747985100000,1.3727,1.3748,1.3695,1.373,265275.7,23.243209109727008,19.11412757584535,18.831065506512164
1747985400000,1.3729,1.3749,1.3701,1.3703,193001.5,21.650609643449997,18.507578085776107,18.1603995928859
1747985700000,1.3704,1.3707,1.3627,1.3635,310933.0,21.037788042588254,17.395580850180075,22.62697159733189
1747986000000,1.3636,1.3706,1.3614,1.3706,234661.2,20.627689644025956,16.19080802174621,22.038523486381937
1747986300000,1.3705,1.3705,1.3618,1.3622,217376.5,20.246883988218105,15.112640815283335,20.570949213994496
1747986600000,1.3622,1.3628,1.352,1.3547,531509.4,20.999742898003287,13.890137859745657,26.247176061400072
1747986900000,1.3546,1.3588,1.3519,1.3551,260901.0,21.708741576955422,13.15781378487647,24.939766453840917
1747987200000,1.3551,1.3619,1.3536,1.3593,248010.2,21.780221099714108,14.704428616051565,23.345318856126895
1747987500000,1.3593,1.3664,1.3577,1.3654,315497.4,21.063540698099548,17.1962329653838,21.773940578483227
1747987800000,1.3651,1.3658,1.3585,1.3611,230388.6,20.398051753743168,16.210272413247445,20.525513291055724
1747988100000,1.361,1.3665,1.356,1.3664,212838.2,20.12320954351284,14.888020232618446,20.793386029931096
1747988400000,1.3663,1.3718,1.3621,1.369,237564.1,18.94782630889494,17.871717136877628,19.23264744290447
