open_time,open,high,low,close,volume,rsi,cci,macd,macd_signal,stoch_rsi,momentum,rsi_14,rsi_28,macd_line,macd_histogram,macd_crossover
1747860000000,1.2922,1.2952,1.2869,1.2909,279832.9,,,,0.002224386795380611,,,49.26578890403276,48.958445656374096,0.0024398991046283847,0.00021551230924777382,0
1747860300000,1.2912,1.2916,1.2818,1.2879,383652.0,,,,0.0021293748038864586,,,47.01822420496474,48.064068041089,0.0017493268379098481,-0.00038004796597661044,-1
1747860600000,1.2878,1.2905,1.2808,1.2905,237036.5,,,,0.0019826502929137886,,,49.182042282896475,48.9030158195825,0.0013957522490231078,-0.0005868980438906808,0
1747860900000,1.2906,1.2954,1.2888,1.2916,279393.1,,,,0.0018242359143692953,,,50.11038515256553,49.26260677031974,0.0011905784001913222,-0.0006336575141779731,0
1747861200000,1.2917,1.2927,1.2832,1.2862,199632.6,,,,0.001576487247984148,,,45.69706656956271,47.558726612381875,0.0005854925824435586,-0.0009909946655405895,0
1747861500000,1.2862,1.3005,1.2851,1.3004,441301.0,,,,0.001508692548374357,,,56.53719759251114,52.078730636259216,0.001237513749935193,-0.00027117879843916413,0
1747861800000,1.3004,1.3086,1.3,1.3052,523542.0,,,,0.0016303860001169832,,,59.48162490575578,53.48417444281681,0.0021171598070874875,0.00048677380697050433,1
1747862100000,1.3051,1.3051,1.296,1.2975,189590.0,,,,0.0017379025999660538,,,53.24954279619535,50.996086226382026,0.0021679689993623352,0.00043006639939628145,0
1747862400000,1.2976,1.3032,1.2956,1.3023,158744.0,,,,0.001903517390887026,,,56.3217517502859,52.42678357478895,0.0025659765545709146,0.0006624591636838885,0
1747862700000,1.3024,1.3098,1.2996,1.3016,291390.7,,,,0.0020813586090734264,,,55.7464134242937,52.19631700647812,0.002792723481819026,0.0007113648727455997,0
1747863000000,1.3016,1.3036,1.2992,1.3018,155397.0,,,,0.0022559874303837916,,,55.885072837159576,52.258500769099506,0.0029545027156252512,0.0006985152852414596,0
1747863300000,1.3018,1.3039,1.2981,1.3038,130335.0,,,,0.002446215432408788,,,57.325059566015625,52.893958281980474,0.0032071274405087724,0.0007609120080999845,0
1747863600000,1.3037,1.304,1.2994,1.2999,133138.0,,,,0.0025684509904852024,,,53.647642716856936,51.50755282003925,0.0030573932227908607,0.0004889422323056582,0
1747863900000,1.3,1.3062,1.3,1.3029,116011.7,,,,0.0026836716404998366,,,55.98661179503327,52.50071949439286,0.0031445542405583726,0.000460882600058536,0
1747864200000,1.3029,1.303,1.2918,1.2922,166971.2,,,,0.002611626543943905,,,46.897007230246366,48.80365382323119,0.002323446157720177,-0.00028818038622372777,-1
1747864500000,1.2925,1.2959,1.2923,1.2936,105759.9,,,,0.002442367385553087,,,48.0846492057329,49.28820474086178,0.0017653307519898132,-0.0006770366335632737,0
1747864800000,1.2936,1.298,1.2923,1.2929,195600.1,,,,0.0022043144408439436,,,47.51247420925787,49.04750167852425,0.0012521026620073705,-0.000952211778836573,0
1747865100000,1.2929,1.2964,1.2916,1.2932,111966.5,,,,0.0019353842586417591,,,47.79916108000062,49.15785361899412,0.0008596635298330213,-0.0010757207288087378,0
1747865400000,1.2932,1.2958,1.2909,1.2934,145113.5,,,,0.0016599783376849864,,,48.00306373588998,49.233867267807796,0.0005583546538578954,-0.001101623683827091,0
1747865700000,1.2935,1.2969,1.293,1.2951,173681.0,,,,0.0014182898633078446,,,49.79808378478041,49.894209111360745,0.0004515359657992768,-0.0009667538975085678,0
1747866000000,1.2951,1.3027,1.2951,1.3017,249250.2,,,,0.001312471116239566,,,56.13004740740208,52.38767487112705,0.0008891961279664518,-0.00042327498827311434,0
1747866300000,1.3019,1.3037,1.3006,1.303,184573.1,,,,0.0013151094291741748,,,57.2731958441235,52.86678596458583,0.0013256626809126093,1.055325173843452e-05,1
1747866600000,1.3031,1.3125,1.3029,1.3105,278165.3,,,,0.0015022489406822696,,,63.226676400978526,55.543280883481486,0.0022508069867146485,0.0007485580460323789,0
1747866900000,1.3106,1.3117,1.303,1.304,300639.5,,,,0.0016880924337341592,,,55.95038052035807,52.84616737551418,0.002431466405941718,0.0007433739722075587,0
1747867200000,1.3039,1.3081,1.3023,1.3081,180391.8,,,,0.0019249469858187965,,,59.14425821320218,54.29784162397798,0.0028723651941573447,0.0009474182083385482,0
1747867500000,1.3081,1.3098,1.3041,1.307,164259.2,,,,0.0021594207733455647,,,57.93065129643669,53.83670065534302,0.003097315923452637,0.0009378951501070724,0
1747867800000,1.3068,1.3182,1.3061,1.3175,322544.1,,,,0.002542710451151854,,,65.25876227831186,57.41668775096092,0.0040758691623770105,0.0015331587112251566,0
1747868100000,1.3175,1.3257,1.317,1.3226,559489.9,,,,0.003074754537587553,,,68.15988706315781,59.01756319320108,0.005202930883330348,0.002128176345742795,0
1747868400000,1.3227,1.3254,1.3172,1.3221,493709.9,,,,0.00365715917980097,,,67.56419441946981,58.79284580369269,0.005986777748654637,0.002329618568853667,0
1747868700000,1.3221,1.3273,1.3215,1.3263,336030.8,,,,0.004299271370477473,,,69.94068665576097,60.115755886,0.006867720133183486,0.002568448762706013,0
1747869000000,1.3264,1.3307,1.322,1.3287,362421.4,,,,0.004973638202911966,,,71.23752144872122,60.860368946675514,0.0076711055326499356,0.00269746732973797,0
1747869300000,1.3287,1.3297,1.3207,1.3248,363153.3,,,,0.005559312046479324,,,66.23668944985292,59.00402455032227,0.007902007420748758,0.0023426953742694337,0
1747869600000,1.3249,1.3431,1.3226,1.3426,615570.0,,,,0.0063300106595349966,,,74.89797416384503,64.17590899141095,0.009412805111757683,0.003082794452222686,0
1747869900000,1.3426,1.3541,1.3287,1.3303,1678434.1,,,,0.006965611227803162,,,62.891881949560826,58.855174181525314,0.009508013500875823,0.002542402273072661,0
1747870200000,1.3304,1.35,1.328,1.3371,1240183.0,,,,0.0075758297183173735,,,66.12484933702342,60.72217736392341,0.010016703680374217,0.0024408739620568436,0
1747870500000,1.3373,1.3472,1.3369,1.3392,430285.1,,,,0.00815438797776044,,,67.07875133557742,61.28479844882913,0.010468621015532698,0.002314233037772258,0
1747870800000,1.3392,1.3473,1.3375,1.3394,430187.9,,,,0.008667378621272958,,,67.17355862109018,61.33949262895432,0.010719341195323029,0.0020519625740500706,0
1747871100000,1.3395,1.3427,1.3346,1.3352,496075.3,,,,0.009025617680049374,,,63.066169532144905,59.50864085458952,0.010458573915155034,0.0014329562351056598,0
1747871400000,1.3352,1.3396,1.3263,1.3313,490121.2,,,,0.009185288529516798,,,59.43213680755701,57.84600939609438,0.009823971927386488,0.0006386833978696896,0
1747871700000,1.3311,1.3324,1.327,1.329,179474.8,,,,0.009154500175275365,,,57.33391269755886,56.87418313533297,0.009031346758309633,-0.00012315341696573189,-1
1747872000000,1.3292,1.3454,1.3272,1.3451,476276.5,,,,0.00924195079756354,,,66.30228623210381,61.56197767198373,0.009591753286716242,0.00034980248915270247,1
1747872300000,1.3454,1.3483,1.3391,1.3441,457757.8,,,,0.009361908322268664,,,65.38299213913054,61.133939981970514,0.009841738421089152,0.0004798300988204888,0
1747872600000,1.3441,1.349,1.332,1.3348,334649.7,,,,0.009326238420818039,,,57.410647857741914,57.292082311154836,0.009183558815015536,-0.00014267960580250337,-1
1747872900000,1.3349,1.3395,1.3317,1.3352,195086.7,,,,0.009180019521349708,,,57.64983514054273,57.41145993985944,0.008595143923476378,-0.0005848755978733293,0
1747873200000,1.335,1.3468,1.3329,1.346,348531.3,,,,0.009123560258830774,,,63.59479562735325,60.50274791161957,0.008897723208755037,-0.00022583705007573653,0
1747873500000,1.3459,1.3491,1.3439,1.3449,389045.9,,,,0.0090879759887681,,,62.630449351137166,60.04241917160884,0.008945638908517406,-0.0001423370802506943,0
1747873800000,1.3446,1.3521,1.3424,1.3471,499075.4,,,,0.009081727525310918,,,63.81236454998648,60.66316902125146,0.009056733671482187,-2.4993853828730872e-05,0
1747874100000,1.3471,1.3585,1.3466,1.3488,587585.9,,,,0.009100617144932266,,,64.74038371984366,61.1468556874305,0.00917617562341766,7.555847848539354e-05,1
1747874400000,1.3487,1.3541,1.3407,1.3517,525918.8,,,,0.009159798261876429,,,66.32679208964933,61.974013878306906,0.009396522729653078,0.00023672446777664967,0
1747874700000,1.3519,1.368,1.3519,1.3649,596629.1,,,,0.009430852194346891,,,72.41134366609417,65.44638469656067,0.010515067924228738,0.0010842157298818472,0
1747875000000,1.365,1.3903,1.3637,1.3875,2366732.9,,,,0.01015956978864885,,,79.30594162087752,70.26710165798363,0.013074440165856682,0.0029148703772078326,0
1747875300000,1.3876,1.391,1.3781,1.3855,1012095.7,,,,0.011081876972799389,,,77.46106179182202,69.37879944549184,0.014771105709401544,0.0036892287366021553,0
1747875600000,1.3854,1.4044,1.3824,1.4043,1356418.0,,,,0.012351858675468688,,,81.75710509052207,72.73836226768523,0.01743178548614588,0.0050799268106771905,0
1747875900000,1.4043,1.4151,1.3992,1.4018,1699835.3,,,,0.013705143067040083,,,79.58474474078744,71.65423850379624,0.019118280633325657,0.005413137566285574,0
1747876200000,1.4019,1.4254,1.4018,1.4222,1648690.5,,,,0.015333931858326332,,,83.44928592732535,74.82892948310091,0.021849087023471325,0.006515155165144993,0
1747876500000,1.4223,1.427,1.3965,1.3977,1378939.7,,,,0.01662418534673776,,,67.03672002289554,65.66878184039804,0.021785199300383473,0.0051610139536457135,0
1747876800000,1.3976,1.4012,1.3758,1.3814,1897393.3,,,,0.01733666738473145,,,58.75693276241113,60.55438604996926,0.02018659553670621,0.0028499281519747573,0
1747877100000,1.3816,1.3904,1.3755,1.3897,891761.7,,,,0.017742571865748555,,,61.37313354214407,62.11255810855412,0.019366189789816968,0.0016236179240684129,0
1747877400000,1.3896,1.3978,1.3842,1.3913,867467.6,,,,0.01792012944511855,,,61.8751920749385,62.409404690937556,0.018630359762598525,0.0007102303174799755,0
1747877700000,1.3915,1.3943,1.3586,1.3605,2238063.5,,,,0.0174130161373692,,,48.74168219010547,53.9682794556255,0.015384562906371801,-0.002028453230997398,-1
1747878000000,1.3606,1.3697,1.3541,1.3646,1007432.1,,,,0.016529073418755067,,,50.25534280607566,54.812004209010496,0.012993302544298535,-0.003535770874456532,0
1747878300000,1.3646,1.3744,1.362,1.3703,630668.5,,,,0.015508546132896565,,,52.361533162886076,55.975391594653594,0.011426436989462552,-0.004082109143434013,0
1747878600000,1.3703,1.3869,1.3703,1.3716,630130.1,,,,0.014441301640085702,,,52.85184129278416,56.241846074505766,0.010172323668842242,-0.004268977971243459,0
1747878900000,1.3717,1.3762,1.3696,1.3737,305043.8,,,,0.01340131205276241,,,53.68117530196152,56.68105945353566,0.009241353703469235,-0.004159958349293174,0
1747879200000,1.3737,1.3898,1.3732,1.3803,594775.5,,,,0.012507678129176462,,,56.283827828028876,58.053309269553935,0.008933142434832675,-0.0035745356943437875,0
1747879500000,1.3803,1.3803,1.3668,1.3671,565106.2,,,,0.0115135170480773,,,50.207490781733405,54.474234636393426,0.007536872723680643,-0.003976644324396657,0
1747879800000,1.367,1.3685,1.3539,1.3594,780545.2,,,,0.010359372421681418,,,47.01867044274528,52.515644625042896,0.005742793916097888,-0.0046165785055835296,0
1747880100000,1.3595,1.3654,1.3553,1.3618,469727.5,,,,0.009180134869995115,,,48.1246018135283,53.061150736275984,0.004463184663249908,-0.004716950206745207,0
1747880400000,1.3618,1.3714,1.3614,1.3711,434196.6,,,,0.008174439823981566,,,52.28131608251636,55.13247075385361,0.004151659639927363,-0.0040227801840542025,0
1747880700000,1.371,1.3721,1.3633,1.3639,325440.3,,,,0.007196735057841139,,,49.007279308554544,53.246018919460596,0.0032859159932794313,-0.003910819064561708,0
1747881000000,1.3638,1.3712,1.3635,1.3679,299672.0,,,,0.006335241805155974,,,50.84882755629295,54.149877586786516,0.0028892687944153117,-0.0034459730107406624,0
1747881300000,1.3676,1.3685,1.3599,1.3608,334744.7,,,,0.005464032926731332,,,47.565246722311905,52.28913617984188,0.0019791974130327628,-0.0034848355136985693,0
1747881600000,1.3608,1.3637,1.345,1.3493,683840.1,,,,0.004436475271551527,,,42.74991511506263,49.435732137937464,0.000326244650832308,-0.004110230620719219,0
1747881900000,1.3494,1.3571,1.3488,1.3505,381755.6,,,,0.0033738211769185574,,,43.393888411025344,49.73256786949173,-0.0008767952016133229,-0.00425061637853188,0
1747882200000,1.3505,1.3613,1.3485,1.358,253411.6,,,,0.0024568438963027367,,,47.377934170126835,51.575101641846786,-0.001211065226160546,-0.0036679091224632826,0
1747882500000,1.358,1.3611,1.3534,1.3587,200492.8,,,,0.0016848119317269786,,,47.74758257998066,51.74629639603974,-0.0014033159265760542,-0.003088127858303033,0
1747882800000,1.3587,1.3595,1.3468,1.3506,385843.7,,,,0.0009110292780674965,,,43.90432155700677,49.6403941761903,-0.002184101336570432,-0.0030951306146379284,0
1747883100000,1.3505,1.3518,1.346,1.3467,176532.3,,,,0.00011241364949768049,,,42.14533595509987,48.65176954430319,-0.0030820488647815836,-0.003194462514279264,0
1747883400000,1.3467,1.3501,1.3464,1.3495,170623.3,,,,-0.0006154859045256503,,,43.883627862683824,49.40203839855585,-0.003527084120618973,-0.0029115982160933225,0
1747883700000,1.3494,1.3536,1.3425,1.3441,379160.9,,,,-0.0013456553248798486,,,41.3060130317303,47.99936386007392,-0.004266333006296641,-0.0029206776814167923,0
1747884000000,1.3439,1.3461,1.336,1.3416,682328.3,,,,-0.002075789785115402,,,40.13077988938265,47.353846651779826,-0.004996327626057617,-0.002920537840942215,0
1747884300000,1.3416,1.354,1.3413,1.354,551789.3,,,,-0.0025650615754862307,,,48.02914134636144,50.760015654745004,-0.0045221487369695446,-0.001957087161483314,0
1747884600000,1.3541,1.3655,1.3537,1.3639,674251.3,,,,-0.0027139218627988035,,,53.32368089766538,53.26360193660449,-0.0033093630120490936,-0.00059544114925029,0
1747884900000,1.3637,1.3715,1.363,1.3659,827394.6,,,,-0.002603520903816185,,,54.33578180853032,53.756193871639006,-0.0021619170678857103,0.00044160383593047463,1
1747885200000,1.3659,1.3775,1.3617,1.3729,1026950.0,,,,-0.0022187925566207176,,,57.785925738869686,55.46009222579365,-0.0006798791678388483,0.0015389133887818694,0
1747885500000,1.3729,1.3834,1.3729,1.3814,1213939.7,,,,-0.0015416196001268635,,,61.581735972871414,57.435048163888524,0.0011670722258485533,0.0027086918259754166,0
1747885800000,1.3813,1.384,1.3706,1.3721,888745.5,,,,-0.0008615089589428396,,,55.68226803341745,54.68382830018511,0.001858933605793256,0.0027204425647360956,0
1747886100000,1.3722,1.3785,1.3693,1.3713,573201.3,,,,-0.00022600953712858046,,,55.19245274752328,54.451149579384406,0.0023159881501284563,0.0025419976872570367,0
1747886400000,1.3714,1.3755,1.3627,1.3682,746445.4,,,,0.00029927093883657936,,,53.238137321572275,53.535756396870084,0.0024003928426972188,0.002101121903860639,0
1747886700000,1.3683,1.3709,1.363,1.3659,503042.1,,,,0.0006905549886033736,,,51.77335824663495,52.852122695021286,0.00225569118767055,0.0015651361990671763,0
1747887000000,1.3658,1.3735,1.3621,1.3663,319652.1,,,,0.0009821487697939874,,,52.02059949685269,52.96045775564402,0.002148523894556442,0.0011663751247624548,0
1747887300000,1.3661,1.3702,1.3601,1.3668,269339.5,,,,0.0012017114863792143,,,52.34944850611105,53.10015331122818,0.0020799623527201216,0.0008782508663409073,0
1747887600000,1.3669,1.3696,1.3542,1.3544,466392.4,,,,0.0011640429853363487,,,44.2494338727438,49.33227720859697,0.001013368981164886,-0.0001506740041714626,-1
1747887900000,1.3544,1.3625,1.3508,1.3618,428360.5,,,,0.0010825311741873324,,,49.291929138693455,51.46371034911173,0.0007564839295912673,-0.00032604724459606507,0
1747888200000,1.3616,1.3616,1.3525,1.3559,247040.7,,,,0.0008812138478315773,,,45.73974909127673,49.73386569176346,7.594454240855697e-05,-0.0008052693054230204,0
1747888500000,1.3559,1.3634,1.3559,1.3593,204573.6,,,,0.0006675946821060231,,,48.062546823762375,50.723706191353635,-0.00018688198079619411,-0.0008544766629022172,0
1747888800000,1.359,1.373,1.3578,1.3719,386181.7,,,,0.0006569672891505825,,,55.64110555918456,54.19052349751266,0.0006144577173288202,-4.2509571821762395e-05,0
1747889100000,1.3719,1.3748,1.3668,1.3707,286082.6,,,,0.0007534856517748734,,,54.82066773045086,53.816573161312846,0.0011395591022720364,0.000386073450497163,1
1747889400000,1.3707,1.3715,1.3621,1.3648,329640.1,,,,0.0008162528458345681,,,50.850569977734644,51.98740450893721,0.0010673216220733472,0.0002510687762387791,0
1747889700000,1.3648,1.3726,1.3622,1.3694,165280.0,,,,0.0009261050093200073,,,53.667848903039555,53.27156422062229,0.0013655136632617637,0.0004394086539417564,0
1747890000000,1.3691,1.3695,1.36,1.3647,316428.1,,,,0.0009826139518882622,,,50.48374221590222,51.8034598998114,0.0012086497221612813,0.00022603577027301906,0
1747890300000,1.3646,1.3697,1.3618,1.3666,290865.0,,,,0.0010307999192241952,,,51.73051276293394,52.353936049461105,0.0012235437885679268,0.00019274386934373154,0
1747890600000,1.3666,1.3727,1.3616,1.3701,401291.5,,,,0.0011247342732111807,,,54.02688242828962,53.37131906973584,0.0015004716891591219,0.00037573741594794114,0
1747890900000,1.37,1.384,1.3689,1.3836,517509.7,,,,0.001455239754067996,,,61.61276848872947,57.04055867066675,0.0027772616774952574,0.0013220219234272614,0
1747891200000,1.3836,1.3882,1.3807,1.3834,588276.7,,,,0.0019101901217063874,,,61.45099320249052,56.97168194744608,0.0037299915922599514,0.001819801470553564,0
1747891500000,1.3834,1.386,1.3782,1.3805,546207.9,,,,0.002368669367493037,,,59.03067809903196,55.95567858921652,0.004202586350639637,0.0018339169831465994,0
1747891800000,1.3806,1.3818,1.3737,1.3761,394068.0,,,,0.0027297280992516363,,,55.46145553875846,54.428426159828575,0.004173963026286032,0.0014442349270343954,0
1747892100000,1.376,1.3771,1.369,1.3728,418710.1,,,,0.00295192706967139,,,52.87904430926209,53.297003223495516,0.003840722951350406,0.0008887958816790158,0
1747892400000,1.3728,1.3794,1.3697,1.3758,151771.3,,,,0.003116578603606782,,,54.933423940275496,54.194673341963295,0.0037751847393483473,0.0006586061357415655,0
1747892700000,1.3759,1.3833,1.3748,1.3771,337267.5,,,,0.0032501666414342916,,,55.83205329539598,54.586929035394746,0.003784518792744329,0.0005343521513100375,0
1747893000000,1.3771,1.3806,1.375,1.3783,190214.7,,,,0.0033690192879430193,,,56.69053575499897,54.95617916343889,0.003844429873977928,0.00047541058603490886,0
1747893300000,1.3783,1.3783,1.3553,1.3574,733535.3,,,,0.0031312796546333916,,,41.54479395385786,47.91888373403958,0.002180321121394879,-0.0009509585332385124,-1
1747893600000,1.3575,1.3645,1.3542,1.3626,442952.5,,,,0.002758323736335601,,,45.44976949911623,49.58461027655483,0.0012665000631444379,-0.0014918236731911632,0
1747893900000,1.3626,1.3629,1.3575,1.3597,319039.2,,,,0.0022676132516851336,,,43.696606985185966,48.684077980004304,0.000304771313083263,-0.0019628419386018706,0
1747894200000,1.3593,1.3593,1.3526,1.3591,414831.8,,,,0.00171407934173159,,,43.32425002147471,48.49510582322038,-0.0005000562980825851,-0.002214135639814175,0
1747894500000,1.3592,1.3611,1.3471,1.3484,526019.2,,,,0.0009755671038666332,,,37.23118473530121,45.24701894984296,-0.0019784818475931942,-0.0029540489514598275,0
1747894800000,1.3487,1.3535,1.3424,1.3528,525198.4,,,,0.00022780398096781037,,,40.911310961215456,46.76746167994079,-0.0027632485106274807,-0.002991052491595291,0
1747895100000,1.3528,1.3528,1.3424,1.3488,419921.3,,,,-0.0005508953140987944,,,38.69048292194666,45.574341259189026,-0.0036656924943652136,-0.0031147971802664193,0
1747895400000,1.3488,1.3507,1.342,1.3469,378857.8,,,,-0.0013372218872178513,,,37.64514008801583,45.0087209073176,-0.004482528179694079,-0.0031453062924762273,0
1747895700000,1.3468,1.3487,1.3403,1.3411,233260.8,,,,-0.0021765963655117713,,,34.57423592556533,43.307214689985344,-0.005534094278687451,-0.00335749791317568,0
1747896000000,1.3411,1.3447,1.3376,1.3446,340236.2,,,,-0.0029444174866702327,,,37.86803547093968,44.61743478181498,-0.006015701971304077,-0.0030712844846338444,0
1747896300000,1.3445,1.3486,1.3392,1.3403,368472.2,,,,-0.0036890329634171573,,,35.503199873921105,43.341252825586736,-0.006667494870404855,-0.002978461906987698,0
1747896600000,1.3402,1.344,1.3399,1.342,206278.4,,,,-0.004344539058644379,,,37.17365615866719,43.99798215317365,-0.006966563439553264,-0.002622024380908885,0
1747896900000,1.3421,1.3431,1.3324,1.3367,467589.3,,,,-0.004984486728420227,,,34.19972323228713,42.40871900337435,-0.007544277407523614,-0.0025597906791033874,0
1747897200000,1.3369,1.3459,1.3349,1.3455,445800.2,,,,-0.005429376050315952,,,42.434463973977756,45.78094058357318,-0.0072089333378988485,-0.001779557287582897,0
1747897500000,1.3456,1.3503,1.343,1.3493,340329.2,,,,-0.005655683318374776,,,45.60040957302171,47.166309701958596,-0.006560912390610074,-0.0009052290722352981,0
1747897800000,1.3495,1.3526,1.3467,1.3524,351234.2,,,,-0.005670775053011643,,,48.10771075718443,48.284225064587055,-0.005731141991559108,-6.036693854746464e-05,0
1747898100000,1.3522,1.3644,1.349,1.3538,495434.9,,,,-0.005517428823795071,,,49.24543499695893,48.79168189127763,-0.004904043906928779,0.0006133849168662919,1
1747898400000,1.3538,1.3538,1.345,1.3456,385175.4,,,,-0.005384798479224611,,,43.262475687079,46.04720593987816,-0.004854277100942772,0.000530521378281839,0
1747898700000,1.3457,1.3466,1.341,1.3431,462478.8,,,,-0.005299718146559749,,,41.60294610985954,45.24260294007998,-0.004959396815900297,0.0003403213306594523,0
1747899000000,1.3431,1.3561,1.3424,1.3559,248641.3,,,,-0.005032605637892099,,,51.79807374449555,49.89153981958458,-0.0039641556032214975,0.0010684500346706018,0
1747899300000,1.3559,1.3635,1.3523,1.3625,430508.1,,,,-0.00454863189540267,,,56.05798316678628,52.06758734805088,-0.0026127369254449473,0.0019358949699577223,0
1747899600000,1.3624,1.37,1.3613,1.3678,656643.4,,,,-0.0038591787794223483,,,59.17793279057348,53.74054159863011,-0.0011013663155010622,0.002757812463921286,0
1747899900000,1.368,1.3744,1.3659,1.3709,463438.2,,,,-0.0030188229060132722,,,60.92549093126163,54.69958237403121,0.000342600587623032,0.0033614234936363042,0
1747900200000,1.3707,1.3736,1.3668,1.3695,290233.8,,,,-0.002143392625514709,,,59.6828736447897,54.17358363484809,0.001358328496479544,0.003501721121994253,0
1747900500000,1.3698,1.3745,1.3666,1.3685,283829.4,,,,-0.0013029390786374264,,,58.760973290457315,53.79043088456007,0.002058875108871705,0.0033618141875091313,0
1747900800000,1.3685,1.3708,1.358,1.3593,342087.6,,,,-0.0006722771995558878,,,50.961753960327336,50.390169557720164,0.0018503703167702668,0.0025226475163261544,0
1747901100000,1.3593,1.3713,1.3585,1.3673,344424.9,,,,-7.700142796870621e-05,,,56.38306294835458,53.065607609182685,0.00230410165838002,0.002381103086348726,0
1747901400000,1.3672,1.371,1.3637,1.3691,212187.0,,,,0.0004937831279387319,,,57.5209808099276,53.6488703909415,0.0027769213515684843,0.0022831382236297524,0
1747901700000,1.369,1.393,1.3671,1.3915,1006678.2,,,,0.001375549080482623,,,68.52556973244147,60.055121397129284,0.004902612890658187,0.0035270638101755638,0
1747902000000,1.3915,1.396,1.3837,1.3852,901648.9,,,,0.002302360544333725,,,63.53990448216093,57.72801082310838,0.006009606399738132,0.003707245855404407,0
1747902300000,1.3852,1.3974,1.3801,1.3905,729292.5,,,,0.0032881315327354427,,,65.79458653786085,59.110335634983464,0.007231215486342313,0.0039430839536068706,0
1747902600000,1.3903,1.4042,1.3878,1.3921,1187623.2,,,,0.004277214213411677,,,66.46872083709738,59.524703282809,0.00823354493611661,0.003956330722704933,0
1747902900000,1.3921,1.406,1.3899,1.4012,781912.3,,,,0.005351959798946092,,,70.08043185093935,61.80749414311665,0.009650942141083751,0.004298982342137659,0
1747903200000,1.401,1.4048,1.3971,1.3991,602970.3,,,,0.006378354821676524,,,68.25338512791973,60.98436727905134,0.010483934912598247,0.0041055800909217234,0
1747903500000,1.3991,1.4032,1.3882,1.3889,600856.0,,,,0.00714336672163646,,,60.06264913054561,57.15063448440973,0.0102034143214762,0.003060047599839741,0
1747903800000,1.3889,1.3926,1.3822,1.3869,663270.6,,,,0.0076562555465363525,,,58.57825352859313,56.429307581740396,0.009707810846135922,0.00205155529959957,0
1747904100000,1.3869,1.3903,1.3819,1.3889,310448.6,,,,0.00799869070953137,,,59.65212071429289,56.99223476037926,0.009368431361511442,0.0013697406519800719,0
1747904400000,1.3894,1.4031,1.3855,1.4023,597560.9,,,,0.008411896342082474,,,66.01025329791213,60.5349742327454,0.010064718872286882,0.0016528225302044081,0
1747904700000,1.4021,1.4092,1.3972,1.4087,609819.4,,,,0.008930734460644251,,,68.55866561484015,62.08203305301924,0.011006086934891357,0.002075352474247106,0
1747905000000,1.4088,1.4108,1.402,1.4047,540275.2,,,,0.009404410009326512,,,65.26509165547972,60.543743845939495,0.01129911220405555,0.0018947021947290383,0
1747905300000,1.4047,1.4162,1.4002,1.4143,1006634.1,,,,0.009956675519613566,,,69.10160654704919,62.835686196720545,0.01216573756076178,0.0022090620411482145,0
1747905600000,1.4145,1.4287,1.4137,1.4196,1311081.6,,,,0.010591114151690046,,,71.00563589997601,64.03188775495326,0.013128868679995964,0.002537754528305918,0
1747905900000,1.4197,1.4301,1.4156,1.4283,917036.1,,,,0.011358463110382232,,,73.8538554580748,65.90027450377227,0.014427858945150973,0.003069395834768741,0
1747906200000,1.4283,1.4304,1.4121,1.4127,980851.9,,,,0.011894114862599272,,,62.07811041553686,60.09543483989327,0.014036721871467428,0.0021426070088681557,0
1747906500000,1.4128,1.4134,1.396,1.4011,909952.1,,,,0.012044283225769574,,,55.049253101497655,56.2730771344458,0.01264495667845078,0.0006006734526812062,0
1747906800000,1.4008,1.4085,1.397,1.3983,601729.0,,,,0.011872842272548891,,,53.47532673604739,55.39116632831447,0.011187078459666155,-0.0006857638128827358,-1
1747907100000,1.3982,1.4028,1.386,1.3896,797316.0,,,,0.011342946020511111,,,48.806021244092264,52.728452380401336,0.009223361012359987,-0.002119585008151124,0
1747907400000,1.3897,1.399,1.3832,1.3982,621511.7,,,,0.010727510077536938,,,53.15993858628395,54.94852160445881,0.008265766305640243,-0.0024617437718966947,0
1747907700000,1.3982,1.4027,1.3972,1.4017,447133.0,,,,0.010122111972974962,,,54.84315203381482,55.82414136781386,0.007700519554727059,-0.0024215924182479035,0
1747908000000,1.4018,1.4064,1.3828,1.3859,970950.0,,,,0.00927959124731967,,,46.686902193068946,51.16837240522543,0.0059095083446985,-0.0033700829026211705,0
1747908300000,1.3857,1.3938,1.3835,1.3887,373172.0,,,,0.008356135284381396,,,48.1583094589881,51.90552896235374,0.004662311432628297,-0.003693823851753099,0
1747908600000,1.3884,1.392,1.3855,1.3913,333151.4,,,,0.007452795929102109,,,49.55067834208994,52.594649946751794,0.0038394385079849602,-0.003613357421117149,0
1747908900000,1.3914,1.3976,1.3853,1.3976,251162.7,,,,0.006692946206526049,,,52.8548603718316,54.24215719121441,0.0036535473162218057,-0.003039398890304243,0
1747909200000,1.3969,1.4046,1.3935,1.4034,452411.7,,,,0.00614014661820894,,,55.7295732201088,55.71166218897713,0.003928948264940502,-0.002211198353268438,0
1747909500000,1.4035,1.4051,1.3949,1.3963,286041.6,,,,0.005618829721252049,,,51.58308978538029,53.529324704301516,0.0035335621334244838,-0.0020852675878275653,0
1747909800000,1.3962,1.4022,1.3934,1.397,265323.2,,,,0.0051429355001534555,,,51.962577992588336,53.71470041702771,0.0032393586157590804,-0.0019035768843943751,0
