open_time,open,high,low,close,volume,super_trend,volume_sma,trend_direction,ema_9,ema_21,ema_50
1747750800000,1.2813,1.2969,1.2813,1.2905,960877.8,,,,1.2792953608515216,1.2751229420646681,1.2762656925383244
1747751100000,1.2907,1.2913,1.2759,1.2771,501376.9,,,,1.2788562886812174,1.2753026746042437,1.276298410477998
1747751400000,1.2772,1.2841,1.2724,1.274,546428.3,,,,1.277885030944974,1.2751842496402215,1.2762082767337628
1747751700000,1.2741,1.2741,1.2642,1.2719,721554.3,,,,1.2766880247559793,1.2748856814911105,1.276039324704988
1747752000000,1.2719,1.2786,1.2709,1.2776,287587.3,,,,1.2768704198047836,1.2751324377191913,1.2761005276577335
1747752300000,1.2778,1.2864,1.2778,1.2832,598522.0,,,,1.278136335843827,1.2758658524719921,1.2763789383378223
1747752600000,1.2829,1.2839,1.2737,1.2743,387661.7,,,,1.2773690686750616,1.2757235022472655,1.2762974113441823
1747752900000,1.2744,1.2769,1.2671,1.2688,283454.7,,,,1.2756552549400493,1.2750940929520596,1.2760033952130378
1747753200000,1.2688,1.2706,1.2627,1.2628,565153.4,,,,1.2730842039520396,1.2739764481382359,1.2754856150086051
1747753500000,1.2628,1.2663,1.2607,1.2636,424794.9,,,,1.2711873631616317,1.2730331346711234,1.275019512459248
1747753800000,1.2637,1.2663,1.259,1.265,386293.3,,,,1.2699498905293054,1.2723028497010214,1.2746265904020226
1747754100000,1.265,1.2677,1.2629,1.2648,407295.9,,,,1.2689199124234445,1.271620772455474,1.2742412339156688
1747754400000,1.2649,1.2666,1.2586,1.2606,368463.6,,,,1.2672559299387556,1.2706188840504309,1.2737062835660347
1747754700000,1.2606,1.2684,1.2604,1.2673,441544.0,,,,1.2672647439510045,1.2703171673185736,1.2734550567595235
1747755000000,1.2675,1.2731,1.2641,1.2703,834085.9,,,,1.2678717951608036,1.2703156066532486,1.2733313290434638
1747755300000,1.2704,1.272,1.2657,1.2673,378609.8,,,,1.267757436128643,1.2700414605938624,1.2730948063358771
1747755600000,1.2675,1.2724,1.2634,1.2637,331529.9,,,,1.2669459489029145,1.2694649641762386,1.2727263825579995
1747755900000,1.2637,1.2655,1.2617,1.262,298126.7,,,,1.2659567591223317,1.2687863310693077,1.2723057401047446
1747756200000,1.2619,1.2659,1.2611,1.2624,311238.5,,,,1.2652454072978654,1.2682057555175523,1.2719172797084801
1747756500000,1.2625,1.2678,1.2623,1.2649,358310.8,,,,1.2651763258382924,1.267905232288684,1.271642092268932
1747756800000,1.2649,1.2721,1.2623,1.2708,678846.1,,,,1.266301060670634,1.2681683929897125,1.2716090690426993
1747757100000,1.2708,1.2714,1.2556,1.2626,643161.6,,,,1.2655608485365073,1.267662175445193,1.2712557722174955
1747757400000,1.2628,1.2639,1.252,1.2548,733183.6,,,,1.2634086788292058,1.2664928867683574,1.2706104478168094
1747757700000,1.2547,1.2579,1.2516,1.2542,395952.2,,,,1.2615669430633647,1.2653753516075976,1.2699669008436012
1747758000000,1.2542,1.2567,1.2345,1.2408,1630805.3,,,,1.257413554450692,1.2631412287341797,1.2688231008105189
1747758300000,1.2406,1.2439,1.2371,1.2394,857651.2,,,,1.2538108435605535,1.2609829352128905,1.2676692537199103
1747758600000,1.2394,1.2464,1.2382,1.2434,434633.3,,,,1.2517286748484429,1.259384486557173,1.266717518279914
1747758900000,1.2434,1.25,1.2425,1.2485,385195.6,,,,1.2510829398787544,1.2583949877792482,1.2660031057983487
1747759200000,1.2485,1.2524,1.2442,1.2483,341190.1,,,,1.2505263519030037,1.2574772616174983,1.2653088663552763
1747759500000,1.2484,1.2502,1.24,1.2412,236960.4,,,,1.248661081522403,1.255997510561362,1.2643634206158538
1747759800000,1.2413,1.2433,1.236,1.2368,275155.1,,,,1.2462888652179225,1.254252282328511,1.2632825021603302
1747760100000,1.237,1.2397,1.2323,1.2367,525844.7,,,,1.244371092174338,1.2526566202986462,1.2622400510952192
1747760400000,1.2367,1.2414,1.2365,1.2412,427608.3,,,,1.2437368737394705,1.2516151093624057,1.2614149510522694
1747760700000,1.2412,1.2521,1.2407,1.2498,473249.8,,,,1.2449494989915764,1.2514500994203688,1.26095946277571
1747761000000,1.2499,1.2668,1.2499,1.2638,981144.9,,,,1.2487195991932611,1.2525728176548807,1.2610708563923487
1747761300000,1.2639,1.2656,1.2542,1.2548,510556.9,,,,1.249935679354609,1.2527752887771642,1.260824940455394
1747761600000,1.2548,1.263,1.2536,1.2597,422561.7,,,,1.2518885434836873,1.2534048079792401,1.2607808251434178
1747761900000,1.2596,1.2655,1.2579,1.2637,346780.7,,,,1.2542508347869499,1.254340734526582,1.2608953025887741
1747762200000,1.2638,1.2649,1.2555,1.2584,326604.0,,,,1.25508066782956,1.2547097586605291,1.2607974475852928
1747762500000,1.2584,1.264,1.2565,1.2582,241601.9,,,,1.2557045342636481,1.2550270533277537,1.2606955868956735
1747762800000,1.2582,1.2687,1.257,1.2681,440027.9,,,,1.2581836274109186,1.2562155030252307,1.2609859560370198
1747763100000,1.2683,1.2723,1.2653,1.2706,477253.2,,,,1.2606669019287349,1.2575231845683914,1.2613629773689015
1747763400000,1.2705,1.2804,1.2702,1.2772,701548.0,,,,1.263973521542988,1.259311985971265,1.261984037079925
1747763700000,1.2772,1.2781,1.269,1.2693,398788.6,,,,1.2650388172343905,1.2602199872466044,1.2622709375865946
1747764000000,1.2694,1.2748,1.2645,1.2747,425472.7,,,,1.2669710537875125,1.2615363520423677,1.262758351798885
1747764300000,1.2747,1.2766,1.2701,1.2729,280159.4,,,,1.26815684303001,1.2625694109476069,1.2631560634930463
1747764600000,1.2729,1.2771,1.2698,1.2719,278591.2,,,,1.268905474424008,1.2634176463160063,1.2634989629639073
1747764900000,1.2718,1.272,1.2609,1.2646,405556.7,,,,1.2680443795392065,1.2635251330145512,1.2635421408868914
1747765200000,1.2645,1.2661,1.2508,1.2537,632818.6,,,,1.2651755036313652,1.2626319391041374,1.2631561745776017
1747765500000,1.2536,1.2568,1.2443,1.2478,726899.1,,,,1.2617004029050922,1.2612835810037613,1.2625539716529899
1747765800000,1.2476,1.2507,1.2395,1.2444,772868.6,,,,1.258240322324074,1.2597487100034193,1.26184205119601
1747766100000,1.2445,1.2492,1.2437,1.2449,391154.0,,,,1.2555722578592592,1.2583988272758357,1.2611776570314606
1747766400000,1.2448,1.2448,1.239,1.2415,302132.7,,,,1.2527578062874074,1.2568625702507596,1.2604059842066975
1747766700000,1.2415,1.2417,1.2273,1.2282,1006978.0,,,,1.247846245029926,1.254256882046145,1.2591430044338858
1747767000000,1.228,1.2376,1.2271,1.2304,705381.8,,,,1.2443569960239407,1.2520880745874046,1.2580158277894198
1747767300000,1.2306,1.2306,1.2236,1.2279,488509.1,,,,1.2410655968191526,1.2498891587158223,1.2568348149349329
1747767600000,1.2274,1.2308,1.222,1.23,475061.1,,,,1.2388524774553222,1.2480810533780202,1.25578246925121
1747767900000,1.2299,1.2367,1.2296,1.2366,336870.5,,,,1.2384019819642578,1.2470373212527457,1.2550302155550843
1747768200000,1.2366,1.2422,1.2345,1.2407,393610.8,,,,1.2388615855714062,1.2464612011388596,1.25446824631763
1747768500000,1.2408,1.2481,1.238,1.2457,507306.8,,,,1.240229268457125,1.2463920010353269,1.2541243935208601
1747768800000,1.2459,1.2557,1.2456,1.253,616881.9,,,,1.2427834147657,1.2469927282139335,1.254080299657297
1747769100000,1.253,1.2608,1.2501,1.2596,386640.7,,,,1.24614673181256,1.2481388438308485,1.254296758494266
1747769400000,1.2597,1.2727,1.2582,1.2716,600883.3,,,,1.2512373854500483,1.2502716762098622,1.254975316984687
1747769700000,1.2719,1.2735,1.2631,1.2658,472674.6,,,,1.2541499083600387,1.2516833420089657,1.2553998143578364
1747770000000,1.2659,1.271,1.2635,1.2637,391490.1,,,,1.256059926688031,1.252775765462696,1.2557253118339997
1747770300000,1.2638,1.2725,1.2638,1.2677,510464.1,,,,1.2583879413504249,1.2541325140569963,1.2561949074483527
1747770600000,1.2675,1.2725,1.2665,1.2706,325141.8,,,,1.26083035308034,1.255629558233633,1.2567598130386135
1747770900000,1.2705,1.2826,1.2696,1.2712,737555.3,,,,1.262904282464272,1.2570450529396664,1.2573260948802365
1747771200000,1.2712,1.2727,1.2558,1.2601,746041.6,,,,1.2623434259714177,1.2573227753996967,1.2574348754731683
1747771500000,1.2599,1.2671,1.2589,1.2667,277411.1,,,,1.2632147407771341,1.2581752503633605,1.2577982136899069
1747771800000,1.2665,1.2802,1.2664,1.2714,519247.3,,,,1.2648517926217073,1.2593775003303278,1.2583316170746164
1747772100000,1.2714,1.2823,1.2645,1.2811,486024.2,,,,1.268101434097366,1.2613522730275706,1.2592244948363962
1747772400000,1.2809,1.2857,1.2767,1.2768,463696.3,,,,1.2698411472778928,1.2627566118432458,1.2599137303330081
1747772700000,1.2767,1.2785,1.2732,1.2765,202435.6,,,,1.2711729178223143,1.2640060107665871,1.2605641722807333
1747773000000,1.2768,1.2848,1.2744,1.2837,506418.4,,,,1.2736783342578515,1.2657963734241702,1.2614714596422731
1747773300000,1.2836,1.2896,1.277,1.2815,429682.0,,,,1.2752426674062813,1.2672239758401547,1.2622568925974782
1747773600000,1.2817,1.2863,1.2806,1.2846,235919.9,,,,1.2771141339250252,1.2688036144001407,1.2631330928877733
1747773900000,1.2846,1.3008,1.2846,1.2984,704626.3,,,,1.2813713071400201,1.2714941949092187,1.2645161088529586
1747774200000,1.2984,1.3039,1.2908,1.2933,509556.4,,,,1.2837570457120162,1.2734765408265625,1.2656448888979406
1747774500000,1.2934,1.2968,1.2914,1.294,235659.1,,,,1.285805636569613,1.2753423098423295,1.2667568540391978
1747774800000,1.294,1.306,1.2903,1.3017,583790.0,,,,1.2889845092556906,1.2777384634930269,1.268127173488641
1747775100000,1.3017,1.3054,1.2949,1.3053,358755.2,,,,1.2922476074045526,1.2802440577209335,1.2695849313910472
1747775400000,1.3052,1.3056,1.2801,1.2815,816772.0,,,,1.2900980859236422,1.2803582342917577,1.2700521889835552
1747775700000,1.2816,1.2905,1.2812,1.2905,335384.4,,,,1.2901784687389137,1.281280212992507,1.2708540639253767
1747776000000,1.2903,1.2955,1.2861,1.294,218024.1,,,,1.290942774991131,1.2824365572659153,1.271761747693009
1747776300000,1.2941,1.2985,1.2872,1.2876,302692.6,,,,1.290274219992905,1.282905961150832,1.2723828556266166
1747776600000,1.2874,1.291,1.2797,1.2901,449055.1,,,,1.290239375994324,1.2835599646825746,1.2730776456020434
1747776900000,1.29,1.2941,1.2844,1.2868,290490.8,,,,1.2895515007954592,1.283854513347795,1.2736157771470613
1747777200000,1.2862,1.2875,1.2816,1.2849,179867.8,,,,1.2886212006363673,1.2839495575889044,1.274058295690314
1747777500000,1.2851,1.2869,1.2844,1.2853,110316.7,,,,1.287956960509094,1.2840723250808221,1.2744991468397133
1747777800000,1.2854,1.2873,1.2839,1.2861,123159.3,,,,1.2875855684072752,1.2842566591643838,1.2749540822577639
1747778100000,1.286,1.2903,1.2812,1.2821,203971.2,,,,1.2864884547258202,1.2840605992403489,1.275234314326087
1747778400000,1.2822,1.2882,1.2767,1.2774,235408.7,,,,1.2846707637806563,1.283455090218499,1.2753192431760443
1747778700000,1.2777,1.2778,1.2718,1.2744,295314.4,,,,1.282616611024525,1.2826319001986353,1.2752831944240426
1747779000000,1.2745,1.279,1.2692,1.2706,227388.3,,,,1.28021328881962,1.2815380910896683,1.2750995397407467
1747779300000,1.2707,1.272,1.2631,1.2655,482358.3,,,,1.277270631055696,1.2800800828087893,1.274723087201894
1747779600000,1.2654,1.2668,1.2566,1.2577,457044.4,,,,1.273356504844557,1.278045529826172,1.274055515154761
1747779900000,1.2576,1.2657,1.2569,1.2646,389289.2,,,,1.2716052038756456,1.2768232089328835,1.273684710638888
1747780200000,1.2643,1.2655,1.2588,1.2636,232635.4,,,,1.2700041631005166,1.275621099029894,1.2732892317903042
1747780500000,1.2635,1.2635,1.2543,1.2566,322867.4,,,,1.2673233304804132,1.2738919082089946,1.272634752112253
1747780800000,1.2567,1.2702,1.2548,1.2688,272722.3,,,,1.2676186643843306,1.2734290074627224,1.2724843696764783
1747781100000,1.2693,1.2712,1.266,1.267,290361.8,,,,1.2674949315074646,1.2728445522388385,1.2722692963558322
1747781400000,1.267,1.2721,1.2653,1.272,482253.3,,,,1.2683959452059719,1.2727677747625805,1.272258735714427
1747781700000,1.2718,1.2737,1.2693,1.272,243263.0,,,,1.2691167561647776,1.2726979770568914,1.2722485892158222
1747782000000,1.2721,1.2742,1.2682,1.2706,197289.1,,,,1.2694134049318222,1.2725072518699012,1.272183938658339
1747782300000,1.2702,1.2775,1.2701,1.274,169776.9,,,,1.2703307239454578,1.2726429562453647,1.2722551567501688
1747782600000,1.2741,1.2835,1.2737,1.2828,308553.1,,,,1.2728245791563664,1.2735663238594224,1.272668680014868
1747782900000,1.2825,1.2923,1.2821,1.2905,575382.1,,,,1.276359663325093,1.2751057489631112,1.2733679474652655
1747783200000,1.2906,1.2912,1.2805,1.284,471061.6,,,,1.2778877306600747,1.275914317239192,1.2737848907019218
1747783500000,1.284,1.2876,1.2764,1.2779,234218.2,,,,1.27789018452806,1.276094833853811,1.2739462675371407
1747783800000,1.2779,1.2808,1.2735,1.2753,243479.4,,,,1.277372147622448,1.2760225762307371,1.2739993550847037
1747784100000,1.2752,1.2765,1.2641,1.2672,350202.8,,,,1.2753377180979586,1.2752205238461247,1.273732713708833
1747784400000,1.2673,1.2687,1.2642,1.2676,261066.0,,,,1.273790174478367,1.2745277489510225,1.273492215132016
1747784700000,1.2675,1.2724,1.2619,1.2719,340277.2,,,,1.2734121395826936,1.2742888626827478,1.2734297753229173
1747785000000,1.272,1.272,1.2667,1.2696,147377.1,,,,1.272649711666155,1.2738626024388615,1.273279588055352
1747785300000,1.2695,1.2743,1.2688,1.2743,98859.5,,,,1.2729797693329241,1.2739023658535105,1.273319604210044
1747785600000,1.2744,1.2826,1.2716,1.278,371819.6,,,,1.2739838154663394,1.274274878048646,1.2735031491429836
1747785900000,1.2778,1.282,1.2723,1.2778,439603.5,,,,1.2747470523730715,1.2745953436805872,1.2736716530981607
1747786200000,1.2778,1.2885,1.277,1.288,351010.8,,,,1.2773976418984572,1.2758139488005338,1.2742335490550956
1747786500000,1.2883,1.293,1.2788,1.2788,621967.3,,,,1.2776781135187658,1.2760854080004853,1.2744126255627388
1747786800000,1.2789,1.2839,1.2727,1.2803,285964.3,,,,1.2782024908150127,1.276468552727714,1.274643502991651
1747787100000,1.2802,1.2814,1.275,1.2776,191042.5,,,,1.2780819926520102,1.276571411570649,1.2747594440508019
1747787400000,1.2774,1.2872,1.2769,1.2792,459334.0,,,,1.2783055941216082,1.2768103741551353,1.2749335834997901
1747787700000,1.2791,1.2798,1.2712,1.2724,338886.8,,,,1.2771244752972866,1.276409431050123,1.2748342272841122
1747788000000,1.2725,1.2776,1.2685,1.2726,356353.1,,,,1.2762195802378293,1.2760631191364755,1.2747466105278726
1747788300000,1.2725,1.2821,1.2703,1.2757,269848.0,,,,1.2761156641902636,1.2760301083058867,1.274783998350309
1747788600000,1.2758,1.2776,1.2665,1.2709,359778.2,,,,1.2750725313522109,1.2755637348235334,1.2746316846895127
1747788900000,1.271,1.2715,1.2653,1.2696,198681.0,,,,1.2739780250817687,1.275021577112303,1.2744343637212965
1747789200000,1.2697,1.2704,1.2641,1.2672,276327.8,,,,1.272622420065415,1.2743105246475481,1.2741506631832065
1747789500000,1.2676,1.2764,1.2645,1.2757,256739.8,,,,1.273237936052332,1.2744368405886801,1.2742114214897475
1747789800000,1.2757,1.284,1.2728,1.2729,577102.5,,,,1.2731703488418658,1.274297127807891,1.274159993196032
1747790100000,1.2728,1.2742,1.2668,1.2706,173445.8,,,,1.2726562790734928,1.2739610252799007,1.274020385619717
1747790400000,1.2706,1.2758,1.2646,1.267,317586.7,,,,1.2715250232587942,1.2733282047999097,1.273745076379728
1747790700000,1.2668,1.2691,1.2616,1.2682,256280.3,,,,1.2708600186070356,1.2728620043635543,1.2735276224040524
1747791000000,1.2683,1.2718,1.2629,1.2718,248731.3,,,,1.2710480148856285,1.272765458512322,1.2734598725058544
1747791300000,1.2717,1.2755,1.2679,1.2721,218537.9,,,,1.2712584119085029,1.272704962283929,1.2734065441722915
1747791600000,1.2721,1.2792,1.2699,1.2702,235699.2,,,,1.2710467295268024,1.2724772384399354,1.2732807973420055
1747791900000,1.2702,1.2726,1.2667,1.2708,298733.6,,,,1.270997383621442,1.272324762218123,1.273183511171731
1747792200000,1.2706,1.2735,1.2659,1.2676,280673.8,,,,1.2703179068971537,1.2718952383801119,1.27296454994931
1747792500000,1.2676,1.2697,1.2612,1.2631,270910.7,,,,1.268874325517723,1.271095671254647,1.2725777048532587
1747792800000,1.2631,1.2655,1.25,1.2504,1008339.7,,,,1.2651794604141786,1.2692142465951337,1.2717079909374447
1747793100000,1.2504,1.2539,1.2421,1.2462,816566.6,,,,1.261383568331343,1.2671220423592124,1.270707677567349
1747793400000,1.2463,1.2534,1.2447,1.2526,344582.4,,,,1.2596268546650744,1.2658018566901932,1.269997572564708
1747793700000,1.2526,1.2624,1.2526,1.2576,358858.5,,,,1.2592214837320597,1.265056233354721,1.269511393248445
1747794000000,1.2575,1.2657,1.257,1.2656,240939.3,,,,1.2604971869856478,1.26510566668611,1.2693580052779179
1747794300000,1.2656,1.27,1.2632,1.2648,289992.0,,,,1.2613577495885184,1.2650778788055546,1.2691792599729015
1747794600000,1.2648,1.2697,1.2603,1.2685,263307.8,,,,1.2627861996708147,1.2653889807323222,1.2691526223269054
1747794900000,1.2684,1.2773,1.2682,1.2765,368528.4,,,,1.265528959736652,1.2663990733930202,1.2694407547846738
1747795200000,1.2764,1.2859,1.2712,1.2846,1293356.6,,,,1.2693431677893217,1.2680537030845638,1.2700352349891963
1747795500000,1.2846,1.2947,1.2821,1.2904,754063.2,,,,1.2735545342314574,1.2700851846223307,1.2708338532249142
1747795800000,1.2904,1.2942,1.2834,1.2936,591490.0,,,,1.277563627385166,1.2722228951112096,1.2717266432945253
1747796100000,1.2936,1.2942,1.2888,1.2907,319274.8,,,,1.2801909019081328,1.2739026319192814,1.2724706964986616
1747796400000,1.2907,1.2944,1.2891,1.2903,350217.7,,,,1.2822127215265062,1.2753933017448014,1.2731698848712631
1747796700000,1.2903,1.2969,1.284,1.2968,512908.0,,,,1.285130177221205,1.2773393652225467,1.2740965560527824
1747797000000,1.2968,1.3,1.294,1.2981,451227.4,,,,1.287724141776964,1.2792266956568605,1.2750378675801244
1747797300000,1.2981,1.3,1.2907,1.2919,280352.8,,,,1.2885593134215714,1.2803788142335095,1.2756991276750216
1747797600000,1.2918,1.2961,1.2888,1.2904,531202.0,,,,1.2889274507372572,1.2812898311213723,1.2762756324720796
1747797900000,1.2903,1.2968,1.2882,1.2929,245635.8,,,,1.2897219605898058,1.2823453010194292,1.2769275684535668
1747798200000,1.293,1.2972,1.2902,1.2961,288535.7,,,,1.2909975684718447,1.2835957281994812,1.2776794285142112
1747798500000,1.2962,1.3026,1.2914,1.2959,454901.2,,,,1.2919780547774757,1.2847142983631648,1.2783939607293402
1747798800000,1.2958,1.2979,1.289,1.2952,249379.3,,,,1.2926224438219807,1.2856675439665133,1.2790530210928954
1747799100000,1.295,1.298,1.2897,1.2903,240007.8,,,,1.2921579550575846,1.2860886763331938,1.2794940790892526
1747799400000,1.2904,1.2911,1.2826,1.283,410395.0,,,,1.2903263640460678,1.2858078875756307,1.2796315661837918
1747799700000,1.2831,1.284,1.279,1.2806,290015.0,,,,1.2883810912368543,1.2853344432505733,1.279669543980506
1747800000000,1.2805,1.282,1.2697,1.272,734979.9,,,,1.2851048729894836,1.2841222211368848,1.2793687775498979
1747800300000,1.2719,1.2819,1.271,1.2772,386735.2,,,,1.2835238983915869,1.2834929283062588,1.2792837274499018
1747800600000,1.2771,1.2777,1.27,1.2712,234468.6,,,,1.2810591187132696,1.2823753893693262,1.278966718530298
1747800900000,1.2713,1.2741,1.2691,1.2726,222625.8,,,,1.2793672949706159,1.2814867176084783,1.2787170432938157
1747801200000,1.2727,1.2736,1.2683,1.2712,201624.9,,,,1.2777338359764927,1.280551561462253,1.2784222572822936
1747801500000,1.271,1.2741,1.2701,1.271,195074.1,,,,1.2763870687811942,1.2796832376929572,1.2781311883692625
1747801800000,1.2711,1.2725,1.2652,1.2696,288690.4,,,,1.2750296550249556,1.2787665797208703,1.2777966319626248
1747802100000,1.2698,1.2903,1.2692,1.2869,698415.1,,,,1.2774037240199645,1.2795059815644274,1.27815362678762
1747802400000,1.2871,1.2927,1.284,1.2861,657707.3,,,,1.2791429792159716,1.280105437785843,1.2784652492665367
1747802700000,1.2863,1.2896,1.2812,1.2871,372890.3,,,,1.2807343833727773,1.2807413070780391,1.278803866942359
1747803000000,1.2871,1.2895,1.2756,1.2757,338965.3,,,,1.2797275066982219,1.280283006434581,1.2786821466701095
1747803300000,1.2757,1.2775,1.2716,1.2724,389612.3,,,,1.2782620053585776,1.2795663694859827,1.278435787977164
1747803600000,1.2723,1.28,1.272,1.2768,441865.4,,,,1.277969604286862,1.2793148813508932,1.2783716394290399
1747803900000,1.2766,1.2857,1.2754,1.282,367642.0,,,,1.2787756834294897,1.2795589830462666,1.2785139280788815
1747804200000,1.282,1.2915,1.2775,1.2884,571503.0,,,,1.280700546743592,1.2803627118602423,1.2789016171738274
1747804500000,1.2885,1.3113,1.2885,1.3113,929365.0,,,,1.2868204373948735,1.2831751926002202,1.28017214199054
1747804800000,1.3109,1.3159,1.3028,1.3115,1216285.0,,,,1.2917563499158988,1.2857501750911091,1.2814006854418916
1747805100000,1.3114,1.3167,1.3089,1.3113,678409.1,,,,1.2956650799327192,1.2880728864464628,1.2825732075814253
1747805400000,1.3115,1.3299,1.3115,1.3274,1332085.4,,,,1.3020120639461754,1.2916480785876934,1.2843311210096047
1747805700000,1.3272,1.3272,1.3116,1.313,891369.7,,,,1.3042096511569403,1.2935891623524485,1.285455390773934
1747806000000,1.3129,1.3298,1.3116,1.3288,755869.4,,,,1.3091277209255523,1.296790147593135,1.2871551793710345
1747806300000,1.3288,1.3349,1.3192,1.3319,1593391.8,,,,1.3136821767404419,1.2999819523573954,1.2889098782192292
1747806600000,1.3318,1.3474,1.3289,1.3418,1905331.6,,,,1.3193057413923537,1.3037835930521777,1.2909840006420046
1747806900000,1.3419,1.3853,1.3416,1.3825,2995257.4,,,,1.3319445931138831,1.3109396300474343,1.294572863361926
1747807200000,1.3824,1.392,1.3631,1.3692,2951025.1,,,,1.3393956744911066,1.3162360273158493,1.2974994177398897
1747807500000,1.3692,1.3815,1.3627,1.377,1691104.1,,,,1.3469165395928855,1.3217600248325903,1.3006170876324432
1747807800000,1.377,1.3782,1.3538,1.3565,1496528.6,,,,1.3488332316743086,1.324918204393264,1.3028085743919553
1747808100000,1.3565,1.3657,1.3411,1.3458,1490576.4,,,,1.3482265853394468,1.3268165494484216,1.3044945126510943
1747808400000,1.3458,1.354,1.3442,1.3489,958663.2,,,,1.3483612682715576,1.3288241358622015,1.3062359043118357
1747808700000,1.3488,1.3704,1.3476,1.3643,1352046.0,,,,1.3515490146172462,1.3320492144201832,1.3085129276721559
1747809000000,1.3642,1.3707,1.3559,1.365,1007043.8,,,,1.3542392116937971,1.3350447403819847,1.3107281069791301
1747809300000,1.3648,1.3771,1.3566,1.358,1201097.8,,,,1.3549913693550377,1.3371315821654406,1.3125819067054387
1747809600000,1.3581,1.3591,1.3513,1.3574,776492.5,,,,1.3554730954840302,1.3389741656049459,1.3143394789915
1747809900000,1.3571,1.3606,1.3378,1.3403,776714.3,,,,1.3524384763872241,1.3390946960044963,1.315357538638892
1747810200000,1.3404,1.3449,1.3356,1.3412,659162.8,,,,1.3501907811097793,1.3392860872768146,1.3163709684961904
1747810500000,1.3412,1.352,1.3371,1.3495,597384.8,,,,1.3500526248878235,1.340214624797104,1.3176701462022222
1747810800000,1.3496,1.355,1.3401,1.3426,719346.5,,,,1.348562099910259,1.3404314770882764,1.3186477875276252
1747811100000,1.3426,1.3478,1.337,1.3429,578891.9,,,,1.3474296799282073,1.3406558882620694,1.3195988546834048
1747811400000,1.3429,1.3432,1.3217,1.3237,1377274.5,,,,1.3426837439425658,1.3391144438746085,1.3197596839115067
1747811700000,1.3235,1.3251,1.3108,1.3161,1284278.4,,,,1.3373669951540528,1.3370222217041896,1.3196161668953692
1747812000000,1.3161,1.3194,1.3007,1.3031,1409908.1,,,,1.3305135961232424,1.333938383367445,1.318968474075943
1747812300000,1.303,1.3109,1.2976,1.305,1185280.4,,,,1.325410876898594,1.3313076212431318,1.3184206907788474
1747812600000,1.305,1.3071,1.296,1.3052,1182204.8,,,,1.3213687015188753,1.3289342011301197,1.3179022323169318
1747812900000,1.3053,1.3109,1.295,1.2975,856303.7,,,,1.3165949612151002,1.326076546481927,1.3171021447750915
1747813200000,1.2975,1.2988,1.2911,1.2939,700007.5,,,,1.3120559689720803,1.323151405892661,1.3161922567446958
1747813500000,1.2936,1.3052,1.2876,1.3052,945206.1,,,,1.3106847751776642,1.3215194599024191,1.3157611878527469
1747813800000,1.3052,1.3107,1.2991,1.3073,605871.8,,,,1.3100078201421315,1.320226781729472,1.3154293765644038
1747814100000,1.3071,1.3092,1.3001,1.3022,531263.1,,,,1.3084462561137051,1.318587983390429,1.3149105774834469
1747814400000,1.3023,1.3114,1.3023,1.3071,558191.3,,,,1.3081770048909642,1.3175436212640264,1.3146042803272333
1747814700000,1.3072,1.312,1.3026,1.3048,368752.9,,,,1.3075016039127714,1.316385110240024,1.3142197987457733
1747815000000,1.3048,1.3145,1.304,1.3131,560720.8,,,,1.308621283130217,1.316086463854567,1.3141758850694685
1747815300000,1.313,1.313,1.2975,1.3018,656205.1,,,,1.3072570265041739,1.3147876944132428,1.3136905562432148
1747815600000,1.3017,1.3046,1.2946,1.2972,579787.2,,,,1.3052456212033392,1.3131888131029479,1.313043867763089
1747815900000,1.297,1.3071,1.2935,1.3053,443761.1,,,,1.3052564969626714,1.312471648275407,1.3127401866743404
1747816200000,1.3053,1.3107,1.3009,1.3052,618184.4,,,,1.3052451975701371,1.311810589341279,1.3124444930792682
1747816500000,1.3052,1.3087,1.2987,1.3073,404039.4,,,,1.3056561580561097,1.311400535764799,1.3122427482526302
1747816800000,1.3072,1.3085,1.2974,1.2996,377478.7,,,,1.3044449264448879,1.3103277597861809,1.3117469542035074
1747817100000,1.2995,1.305,1.296,1.2988,325851.4,,,,1.3033159411559103,1.3092797816238007,1.3112392305092522
1747817400000,1.2988,1.3061,1.2959,1.3034,374040.1,,,,1.3033327529247283,1.3087452560216368,1.3109318097049678
1747817700000,1.3033,1.31,1.299,1.3001,338246.6,,,,1.3026862023397827,1.3079593236560334,1.3105070328537927
1747818000000,1.3001,1.309,1.2961,1.3068,516949.5,,,,1.3035089618718263,1.3078539305963939,1.3103616590163891
1747818300000,1.3071,1.3087,1.2929,1.3038,765278.1,,,,1.303567169497461,1.3074853914512672,1.310104339054962
1747818600000,1.3039,1.3052,1.2978,1.3014,310406.2,,,,1.3031337355979689,1.3069321740466064,1.3097629924253558
1747818900000,1.3014,1.304,1.2978,1.2994,294429.5,,,,1.3023869884783752,1.3062474309514605,1.309356600565538
1747819200000,1.2993,1.3135,1.2981,1.313,540026.6,,,,1.3045095907827002,1.306861300864964,1.3094994789747325
1747819500000,1.313,1.3132,1.3031,1.3062,444232.5,,,,1.3048476726261602,1.3068011826045127,1.3093700876423902
1747819800000,1.3062,1.3067,1.2992,1.3062,333075.5,,,,1.3051181381009282,1.3067465296404661,1.3092457704799436
1747820100000,1.3064,1.3139,1.3064,1.3119,405408.7,,,,1.3064745104807427,1.3072150269458782,1.3093498579121028
